S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
77.05,-0.26071562422196665,365.0,21.06535655901953,20.346354599833923,20.278425998574022,20.281332657292182,0.7869305604455086,0.06792860125990074,0.0029066587181603154
77.2,-0.25877072895736086,365.0,21.06535655901957,20.35140518707109,20.28350201071813,20.286379396929107,0.781854548301439,0.06790317635296006,0.002877386210975885
77.35,-0.2568296089690163,365.0,21.065356559019584,20.356469405768344,20.288588175918036,20.291437818825454,0.7767683831015475,0.06788122985030753,0.0028496429074174046
77.5,-0.25489224962879004,365.0,21.065356559019566,20.361547114706024,20.29368438349516,20.296507809284293,0.7716721755244045,0.06786273121086239,0.0028234257891313064
77.65,-0.25295863639339516,365.0,21.065356559019534,20.366638173431067,20.298790523420575,20.30158925348127,0.7665660355989594,0.06784765001049209,0.0027987300606966414
77.8,-0.2510287548037454,365.0,21.06535655901953,20.371742442256508,20.303906486314048,20.306682035502693,0.7614500727054825,0.06783595594245995,0.0027755491886445327
77.95,-0.24910259048430575,365.0,21.065356559019595,20.37685978226117,20.309032163441955,20.31178603838386,0.7563243955776393,0.06782761881921573,0.0027538749419058206
78.1,-0.2471801291424512,365.0,21.065356559019616,20.381990055289982,20.314167446716706,20.31690114414822,0.7511891123029102,0.06782260857327671,0.0027336974315126383
78.25,-0.2452613565678288,365.0,21.06535655901958,20.38713312395302,20.31931222869535,20.32202723384609,0.7460443303242315,0.06782089525767176,0.0027150051507405237
78.4,-0.24334625863172918,365.0,21.065356559019637,20.392288851625853,20.32446640257777,20.32716418759425,0.7408901564418677,0.06782244904808366,0.00269778501647977
78.55,-0.24143482128646124,365.0,21.065356559019545,20.39745710244846,20.329629862206104,20.332311884615503,0.7357266968134404,0.0678272402423552,0.0026820224093988543
78.7,-0.2395270305647338,365.0,21.06535655901953,20.402637741325403,20.334802502062338,20.337470203278563,0.7305540569571924,0.067835239263065,0.0026677012162252822
78.85,-0.237622872579044,365.0,21.065356559019563,20.407830633924707,20.339984217267705,20.34263902113759,0.7253723417518572,0.06784641665700164,0.002654803869884148
79.0,-0.23572233352106983,365.0,21.065356559019584,20.4130356466777,20.345174903580656,20.34781821497276,0.7201816554389282,0.06786074309704304,0.0026433113921058293
79.15,-0.2338253996610701,365.0,21.065356559019584,20.41825264677824,20.35037445739569,20.353007660830052,0.7149821016238924,0.0678781893825473,0.002633203434360354
79.3,-0.23193205734728917,365.0,21.06535655901962,20.42348150218214,20.355582775741627,20.358207234061755,0.709773783277992,0.06789872644051087,0.0026244583201275873
79.45,-0.2300422930053664,365.0,21.06535655901956,20.42872208160629,20.360799756280166,20.363416809366317,0.7045568027393934,0.06792232532612275,0.002617053086151344
79.6,-0.22815609313775412,365.0,21.06535655901956,20.433974254527985,20.366025297304187,20.36863626082921,0.699331261715372,0.06794895722379835,0.002610963525022214
79.75,-0.22627344432313742,365.0,21.065356559019513,20.439237891183957,20.371259297736103,20.373865461962893,0.6940972612834102,0.06797859344785451,0.002606164226790497
79.9,-0.22439433321586233,365.0,21.065356559019563,20.444512862569734,20.37650165712637,20.379104285747438,0.688854901893194,0.0680112054433657,0.002602628621069414
80.05,-0.22251874654536768,365.0,21.065356559019527,20.449799040438265,20.381752275651742,20.384352604670568,0.6836042833677851,0.06804676478652283,0.0026003290188256756
80.2,-0.2206466711156225,365.0,21.065356559019566,20.45509629729949,20.387011054113465,20.389610290768324,0.6783455049061011,0.06808524318602593,0.0025992366548592827
80.35,-0.21877809380456978,365.0,21.06535655901956,20.46040450641893,20.392277893935688,20.394877215665353,0.6730786650838709,0.06812661248324048,0.0025993217296651494
