tau_days,ATM_IV_BS,ATM_IV_SH,ATM_IV_DH,ATM_IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
13.796992481203008,19.82423738338131,19.160627554312697,19.89841466059287,19.9007416116983,-0.07417727721156098,-0.7377871062801731,0.0023269511054309078
14.080200501253133,19.825221206664825,19.16329974909066,19.896908587860693,19.89908877021215,-0.07168738119586848,-0.733608838770035,0.002180182351455784
14.363408521303258,19.82616618724802,19.165969602496315,19.895423451926856,19.89745339452165,-0.06925726467883564,-0.7294538494305414,0.0020299425947953864
14.646616541353383,19.830633605470496,19.16863711664486,19.893959122796694,19.895835534538676,-0.06332551732619862,-0.7253220061518348,0.0018764117419820536
14.929824561403509,19.837012990771,19.17130229365028,19.892515471161236,19.894235298207214,-0.055502480390234865,-0.721213177510954,0.0017198270459779508
15.213032581453634,19.843152919155195,19.173965135625263,19.891092368389756,19.892652829491713,-0.04793944923456195,-0.7171272327644935,0.0015604611019561787
15.496240601503759,19.849066625480887,19.176625644681266,19.889689686527532,19.891088290104506,-0.04062306104664515,-0.7130640418462662,0.0013986035769733007
15.779448621553884,19.854766386864526,19.179283822928834,19.888307298289472,19.88954184485262,-0.03354091142494653,-0.7090234753606381,0.001234546563146921
16.062656641604008,19.86026360778109,19.181939672477082,19.886945077057145,19.888013650362154,-0.02668146927605619,-0.7050054045800636,0.0010685733050088686
16.345864661654133,19.865568896247137,19.184593195433784,19.885602896872598,19.886503846840387,-0.020034000625461346,-0.7010097014388137,0.0009009499677894439
16.62907268170426,19.87069213215975,19.18724439390579,19.884280632435658,19.885012552494747,-0.013588500275908189,-0.6970362385298685,0.0007319200590885089
16.912280701754383,19.870480410363115,19.18989326999853,19.882978159098418,19.88353986019883,-0.01249774873530285,-0.693084889099886,0.0005617011004126482
17.19548872180451,19.867431683231764,19.192539825816553,19.881695352861854,19.882085836007246,-0.014263669630089737,-0.6891555270453011,0.0003904831453915847
17.478696741854634,19.864481307986477,19.1951840634626,19.880432090371833,19.880650519141618,-0.015950782385356632,-0.6852480269092318,0.00021842876978439563
17.76190476190476,19.861624600836876,19.197825985038662,19.8791882489147,19.87923392310632,-0.017563648077825178,-0.6813622638760393,4.567419161816133e-05
18.045112781954884,19.85885717075771,19.200465592645546,19.87796370641344,19.877836037631884,-0.019106535655730283,-0.6774981137678928,-0.0001276687815554567
18.32832080200501,19.85617489696573,19.203102888382553,19.87675834142423,19.87645683119114,-0.020583444458502242,-0.673655453041679,-0.0003015102330934383
18.611528822055135,19.853573908445068,19.205737874347754,19.87557203313256,19.87509625386852,-0.021998124687492293,-0.6698341587848056,-0.000475779264039744
18.89473684210526,19.851050565305357,19.208370552638257,19.87440466134909,19.87375424041047,-0.023354096043732397,-0.6660341087108321,-0.0006504209386193338
19.177944862155385,19.84860144178541,19.211000925349794,19.87325610650733,19.87243071331207,-0.024654664721921904,-0.662255181157537,-0.0008253931952602045
19.46115288220551,19.84577650183076,19.21362899457677,19.872126249658393,19.871125585832093,-0.026349747827634218,-0.6584972550816239,-0.0010006638263000411
19.744360902255636,19.842392089189474,19.216254762412362,19.871014972469375,19.86983876485177,-0.028622883279901146,-0.6547602100570131,-0.0011762076176040637
20.02756892230576,19.839102840792307,19.21887823094873,19.869922157218607,19.868570153516767,-0.030819316426299537,-0.6510439262698782,-0.0013520037018395215
20.310776942355886,19.83590479835924,19.221499402276603,19.86884768679338,19.867319653622086,-0.03294288843413895,-0.6473482845167773,-0.0015280331712936857
20.593984962406015,19.832794220136993,19.22411827848539,19.867791444685693,19.866087167711395,-0.034997224548700245,-0.6436731662003048,-0.0017042769742978692
20.87719298245614,19.82976756629286,19.226734861663523,19.866753314989943,19.864872600878915,-0.036985748697084375,-0.6400184533264195,-0.0018807141110279701
21.160401002506266,19.82682148547491,19.229349153897974,19.865733182399744,19.863675862273674,-0.03891169692483487,-0.6363840285017694,-0.0020573201260702945
21.44360902255639,19.823952802431975,19.231961157274338,19.86473093220433,19.862496866307954,-0.04077812977235595,-0.6327697749299936,-0.002234065896377757
21.726817042606516,19.821158506596163,19.23457087387726,19.863746450285994,19.861335533584242,-0.04258794368983132,-0.6291755764087341,-0.002410916701752086
22.01002506265664,19.818435741542608,19.237178305790035,19.862779623117312,19.86019179155922,-0.04434388157470437,-0.625601317327277,-0.0025878315580918354
22.293233082706767,19.815781795249194,19.239783455094486,19.861830337757837,19.85906557496361,-0.04604854250864321,-0.6220468826633514,-0.002764762794228659
22.576441102756892,19.814344506424096,19.2423863238714,19.860898481851542,19.857956826000915,-0.04655397542744666,-0.6185121579801418,-0.0029416558506270007
22.859649122807017,19.813360683452668,19.244986914200283,19.85998394362401,19.856865494352014,-0.046623260171340775,-0.6149970294237264,-0.00311844927199445
23.142857142857142,19.812400892244618,19.24758522815932,19.85908661187963,19.85579153700767,-0.046685719635011225,-0.6115013837203094,-0.0032950748719606793
23.426065162907268,19.81146426288845,19.250181267825212,19.858206375999018,19.854734917956197,-0.046742113110568084,-0.6080251081738055,-0.0034714580428207853
23.709273182957393,19.810549966958074,19.25277503527385,19.85734312593686,19.85369560774956,-0.046793158978786664,-0.6045680906630118,-0.003647518187300136
23.992481203007518,19.809657215068956,19.255366532579586,19.85649675221782,19.852673582970944,-0.046839537148862576,-0.6011302196382324,-0.003823169246874869
24.275689223057643,19.80878525460508,19.257955761815293,19.855667145936025,19.851668825627378,-0.046881891330944114,-0.597711384120732,-0.003998320308646441
24.55889724310777,19.807933367602608,19.260542725052908,19.854854198751173,19.850681322485052,-0.046920831148565156,-0.5943114736982658,-0.004172876266121506
24.842105263157894,19.807100868778537,19.263127424362946,19.85405780288606,19.849711064367607,-0.04695693410752355,-0.5909303785231153,-0.0043467385184534635
25.12531328320802,19.806287103691673,19.265709861814642,19.853277851125124,19.848758045433787,-0.04699074743345122,-0.5875679893104824,-0.004519805691337808
25.408521303258144,19.805491447027254,19.26829003947593,19.85251423681145,19.847822262448794,-0.04702278978419727,-0.5842241973355229,-0.004691974362657447
25.69172932330827,19.80471330099433,19.270867959413476,19.851766853844342,19.84690371406222,-0.04705355285001289,-0.5808988944308666,-0.0048631397821239375
