S,tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
71.68,365.0,0.43209035636608056,0.35093704371972717,0.3448196229755224,0.3452309645865421,0.08727073339055819,0.006117420744204793,0.0004113416110197443
71.8,365.0,0.4405630364235969,0.3585859034713916,0.3523878381409644,0.3528006700065572,0.08817519828263248,0.0061980653304271605,0.0004128318655927665
71.92,365.0,0.44916515087809383,0.36636598643893276,0.36008661303532113,0.3605008544542019,0.0890785378427727,0.006279373403611621,0.0004142414188807453
72.04,365.0,0.45789799148478444,0.37427878698377914,0.36791744083954675,0.36833301312626693,0.08998055064523769,0.006361346144232394,0.0004155722867201783
72.16,365.0,0.46676285242900617,0.38232580313580755,0.37588181844777,0.3762986450709632,0.09088103398123615,0.0064439846880375296,0.0004168266231932005
72.28,365.0,0.47576103019321914,0.39050853639877847,0.3839812462739841,0.3843992529922902,0.09177978391923503,0.0065272901247943604,0.0004180067183061076
72.4,365.0,0.48489382342329257,0.3988284915544147,0.3922172280573977,0.39263634305287254,0.09267659536589484,0.0066112634970169615,0.0004191149954748119
72.52,365.0,0.4941625327941501,0.40728717646526025,0.4005912706665269,0.40101142467534956,0.09357126212762323,0.006695905798733359,0.00042015400882267073
72.64,365.0,0.5035684608747039,0.4158861018761905,0.40910488390211425,0.4095260103423509,0.09446357697258961,0.00678121797407627,0.00042112644023667434
72.76,365.0,0.5131129119922013,0.42462678121491315,0.4177595802988073,0.4181816153951429,0.09535333169339405,0.006867200916105876,0.00042203509633564895
72.88,365.0,0.5227971920959839,0.4335107303912354,0.42655687492586897,0.42697975783100406,0.09624031717011489,0.006953855465366421,0.0004228829051350913
73.0,365.0,0.5326226086206651,0.4425394675953329,0.43549828518676187,0.4359219580994243,0.09712432343390326,0.007041182408571045,0.0004236729126624317
73.12,365.0,0.5425904703488386,0.45171451309512106,0.44458533061784766,0.4450097388971299,0.0980051397309909,0.007129182477273399,0.0004244082792822512
73.24,365.0,0.5527020872731887,0.4610373890325906,0.45381953268614905,0.45424462496207635,0.09888255458703965,0.007217856346441565,0.0004250922759272968
73.36,365.0,0.5629587704582646,0.4705096192193561,0.46320241458628875,0.4636281428664453,0.09975635587197584,0.007307204633067332,0.0004257282801565787
73.48,365.0,0.5733618319017061,0.4801327289314439,0.4727355010366606,0.4731618208086746,0.10062633086504547,0.007397227894783254,0.0004263197720139611
73.6,365.0,0.5839125843951727,0.48990824470335714,0.48242031807489977,0.48284718840468155,0.10149226632027292,0.007487926628457375,0.0004268703297817811
73.72,365.0,0.5946123413848143,0.4998376941213838,0.49225839285262046,0.49268577647824735,0.10235394853219387,0.007579301268763328,0.00042738362562688703
73.84,365.0,0.6054624168314435,0.5099226056164894,0.502251253429793,0.5026791168507113,0.10321116340165049,0.007671352186696345,0.000427863420918273
73.96,365.0,0.6164641250704663,0.520164508256512,0.5124004285683075,0.5128287421299903,0.10406369650215885,0.007764079688204473,0.00042831356168282486
74.08,365.0,0.627618780671402,0.5305649315380411,0.5227074475252774,0.5231361854990152,0.10491133314612455,0.00785748401276365,0.00042873797373776945
74.2,365.0,0.6389276982972971,0.5411254051777303,0.533173839845912,0.5336029805036752,0.10575385845138507,0.007951565331818289,0.0004291406577631163
74.32,365.0,0.650392192563826,0.5518474589034666,0.5438011351560459,0.5442306608402822,0.10659105740778008,0.008046323747420758,0.0004295256842362649
