S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
90.55,-0.09926800165866902,30.0,19.79423945619468,18.69291927236271,17.34038329898855,17.344357360901185,2.4538561572061326,1.3525359733741595,0.003974061912636273
90.7,-0.09761282886700041,30.0,19.794239456194845,18.701580243715103,17.378782686764165,17.382568813065326,2.41545676943068,1.3227975569509383,0.0037861263011613744
90.85,-0.0959603911459112,30.0,19.794239456194855,18.710289193431713,17.417322693203737,17.42090110787835,2.3769167629911188,1.2929665002279762,0.003578414674613839
91.0,-0.09431067947124129,30.0,19.79423945619491,18.71904552904643,17.455997669155597,17.45935078429054,2.338241787039312,1.2630478598908326,0.003353115134942186
91.15,-0.09266368486341922,30.0,19.79423945619479,18.72784865865374,17.4948019729267,17.497914368067242,2.2994374832680897,1.2330466857270395,0.0031123951405405137
91.3,-0.09101939838716867,30.0,19.79423945619468,18.736697991034667,17.533729976080146,17.53658835889135,2.2605094801145356,1.2029680149545214,0.0028583828112047627
91.45,-0.0893778111512167,30.0,19.794239456194916,18.7455929357814,17.572776069106588,17.575369218080432,2.2214633870883276,1.172816866674811,0.002593148973843995
91.6,-0.08773891430800687,30.0,19.794239456194816,18.75453290342041,17.611934666958064,17.614253357084138,2.1823047892367526,1.142598236462348,0.0023186901260743298
91.75,-0.08610269905341174,30.0,19.794239456194912,18.763517305533213,17.651200214424083,17.653237126936336,2.143039241770829,1.11231709110913,0.0020369125122527976
91.9,-0.08446915662644996,30.0,19.79423945619475,18.77254555487497,17.690567191342822,17.69231680881497,2.1036722648519266,1.0819783635321478,0.0017496174721465252
92.05,-0.08283827830900452,30.0,19.794239456194802,18.78161706549091,17.730030117634975,17.73148860587472,2.0642093385598272,1.0515869478559345,0.0014584882397450372
92.2,-0.08121005542554317,30.0,19.794239456194873,18.790731252831584,17.769583558146234,17.770748636494133,2.024655898048639,1.0211476946853502,0.00116507834789914
92.35,-0.0795844793428424,30.0,19.794239456194767,18.79988753386251,17.809222127292156,17.810092929085368,1.985017328902611,0.9906654065703542,0.0008708017932121948
92.5,-0.0779615414697118,30.0,19.79423945619459,18.80908532717694,17.848940493495082,17.849517418597564,1.945298962699507,0.9601448336818592,0.0005769251024823063
92.65,-0.07634123325672247,30.0,19.79423945619484,18.81832405309929,17.88873338340784,17.889017944832712,1.9055060727870021,0.92959066969145,0.0002845614248734307
92.8,-0.07472354619593655,30.0,19.794239456194937,18.827603133794973,17.92859558591538,17.92859025268747,1.8656438702795555,0.8990075478795916,-5.333227910853111e-06
92.95,-0.07310847182063836,30.0,19.794239456194767,18.83692199336814,17.968521955912802,17.968229994412464,1.8257175002819643,0.8684000374553378,-0.00029196150033783397
