case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,2,sigma,0.4561981364303959,0.4431857705481412,0.01301236588225474,0.02852349635636903,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,2,rho,-0.35157595107527406,-0.4254830828035461,0.07390713172827201,,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,2,v0,0.01859973658002072,0.01720777905981001,0.0013919575202107105,0.07483748569352909,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,1,kappa,0.7694604085816819,0.8345668169120831,0.06510640833040127,0.08461307119155034,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,1,theta,0.06288482806000024,0.05506805368408258,0.007816774375917664,0.12430302534117532,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,1,sigma,0.23478140162728664,0.24223386564685254,0.0074524640195658964,0.03174213957286368,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,1,rho,-0.6083634924345382,-0.4379057647034599,0.17045772773107837,,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,1,v0,0.10733372310784227,0.1023659755607139,0.004967747547128365,0.04628319416570578,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,2,kappa,5.539343834173042,5.527007802248271,0.012336031924771618,0.0022269843313695004,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,2,theta,0.17338472604489394,0.1798371639745367,0.006452437929642757,0.03721456945389785,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,2,sigma,0.5045516964005466,0.467785254904642,0.036766441495904634,0.07286952309980342,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,2,rho,-0.1812617947062703,-0.3314150396745791,0.15015324496830879,,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,shallow5_control909121,2,v0,0.05032579741178508,0.05523319149258023,0.004907394080795151,0.0975124952445554,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,1,kappa,1.8411176369718305,2.5435360540747,0.7024184171028693,0.3815174017115868,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,1,theta,0.05971030025436609,0.10705836157118545,0.04734806131681936,0.7929630418054582,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,1,sigma,0.16548514047176036,0.1917069967096554,0.026221856237895053,0.15845444589854127,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,1,rho,-0.05734741636248708,-0.03094212412976982,0.02640529223271726,,True
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,1,v0,0.028700784254689294,0.04329528596781083,0.014594501713121533,0.5085053280638839,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,2,kappa,4.044452560286892,4.6983696142125995,0.6539170539257073,0.16168246361611963,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,2,theta,0.10852277122475702,0.060413797005877214,0.04810897421887981,0.4433076457220513,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,2,sigma,0.26682287518924297,0.2856453988484806,0.018822523659237644,0.07054314082286929,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,2,rho,0.0036484327907900793,0.0022663835479408423,0.001382049242849237,,True
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,shallow5_control909121,2,v0,0.025501296583748962,0.010824227388302887,0.014677069195446075,0.5755420767428442,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,1,kappa,1.3454478288280738,1.3652456291063535,0.01979780027827971,0.014714654744750822,True
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,1,theta,0.02172928955354635,0.01694557978961793,0.004783709763928421,0.22015030689982643,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,1,sigma,0.1234049154818992,0.19359204250279452,0.07018712702089532,0.5687547108379992,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,1,rho,-0.5554537840474945,-0.38608027933502437,0.1693735047124701,,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,1,v0,0.1386382988988267,0.1363519136466221,0.0022863852522045924,0.016491728983728478,True
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,2,kappa,3.2851154130683247,3.3588601443192685,0.07374473125094383,0.02244814016505607,True
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,2,theta,0.03682068011950858,0.04200759119384952,0.0051869110743409386,0.14086950750246394,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,2,sigma,0.29984263585222765,0.15049468047331932,0.14934795537890833,0.49808778846418605,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,2,rho,-0.3484494506126529,-0.599989,0.2515395493873471,,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,shallow5_control909121,2,v0,0.06944507912635457,0.07154390086327823,0.0020988217369236617,0.030222756793247773,True
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,shallow5_control909121,1,kappa,0.44101420949534265,1.3544038391467166,0.9133896296513739,2.0711115650821674,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,shallow5_control909121,1,theta,0.025958599026752606,0.03590591833670858,0.009947319309955974,0.3831993899094628,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,shallow5_control909121,1,sigma,0.05239891580437188,0.0467826779848278,0.0056162378195440815,0.10718232874344116,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,shallow5_control909121,1,rho,0.04029154587127881,0.10674710808882604,0.06645556221754723,,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,shallow5_control909121,1,v0,0.0322330810498955,0.04030631473036517,0.008073233680469666,0.2504642254946906,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,shallow5_control909121,2,kappa,4.4219634969725075,4.151556724721075,0.27040677225143206,0.061150837730018746,False
