generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
2,2,deep11_balanced_s43,4,0.027967385821581578,0.049740996762094696,15.570715889871327
2,2,deep11_balanced_s43,5,8.160651953244319,7.660935923587974,1.2246963417124512
2,2,deep11_balanced_s43,6,0.14163520440916144,0.12343794793512693,2.5695951158393577
2,2,deep11_balanced_s43,7,0.4767400172741322,0.27687812303854586,8.384523513605652
2,2,deep11_balanced_s43,8,-0.07659263676908934,-0.599989,10.467927264618213
2,2,deep11_balanced_s43,9,0.06410738056307248,0.04323171258055484,6.512719065780257
2,3,double_sobolev_s17,0,0.6498088507468804,0.25360467019995553,12.194483965293296
2,3,double_sobolev_s17,1,0.053955884020030515,0.04047216593005197,4.998052885195196
2,3,double_sobolev_s17,2,0.19577781096931565,0.1289468493184009,6.827225344897661
2,3,double_sobolev_s17,3,-0.3994071122394992,-0.6500058101205269,5.011973957620555
2,3,double_sobolev_s17,4,0.043796142978298876,0.04846103808299166,2.1302766807589673
2,3,double_sobolev_s17,5,2.3481986525868828,1.7407017602757635,5.174152464842554
2,3,double_sobolev_s17,6,0.02655591370595256,0.03141762695849655,3.661491979810302
2,3,double_sobolev_s17,7,0.13166698541767277,0.2883955122210086,23.806807197136486
2,3,double_sobolev_s17,8,-0.09426408826377819,0.16719423203914052,5.229166406058374
2,3,double_sobolev_s17,9,0.016759795597060947,0.012115713846387396,5.541931253013553
2,3,deep11_s17,0,0.6498088507468804,0.2639535494120383,11.875963243385986
2,3,deep11_s17,1,0.053955884020030515,0.036836102848242604,6.345844010426141
2,3,deep11_s17,2,0.19577781096931565,0.12550310765354847,7.179026363389196
2,3,deep11_s17,3,-0.3994071122394992,-0.6693210383845174,5.398278522900363
2,3,deep11_s17,4,0.043796142978298876,0.04844566806518011,2.123257789703119
2,3,deep11_s17,5,2.3481986525868828,1.633202327358358,6.089743084051702
2,3,deep11_s17,6,0.02655591370595256,0.033093018058389566,4.923275790711505
2,3,deep11_s17,7,0.13166698541767277,0.2958980283525445,24.946427141762154
2,3,deep11_s17,8,-0.09426408826377819,0.16609538512745825,5.207189467824729
2,3,deep11_s17,9,0.016759795597060947,0.01211187119783951,5.546516808398918
2,3,deep17_full_s29,0,0.6498088507468804,0.25992440393102106,11.999973418882556
2,3,deep17_full_s29,1,0.053955884020030515,0.03160403158964683,8.285232588195871
2,3,deep17_full_s29,2,0.19577781096931565,0.1135371816843939,8.401424949818379
2,3,deep17_full_s29,3,-0.3994071122394992,-0.7544167226063085,7.100192207336186
2,3,deep17_full_s29,4,0.043796142978298876,0.04845893727283211,2.1293173222325374
2,3,deep17_full_s29,5,2.3481986525868828,1.478653955984179,7.406057367802113
2,3,deep17_full_s29,6,0.02655591370595256,0.03564127474291919,6.842439042065518
2,3,deep17_full_s29,7,0.13166698541767277,0.2921889428874829,24.383023118605458
2,3,deep17_full_s29,8,-0.09426408826377819,0.19296288880788715,5.744539541433307
2,3,deep17_full_s29,9,0.016759795597060947,0.012115188624152265,5.542558017501329
2,3,deep11_balanced_s43,0,0.6498088507468804,0.2604389675929789,11.984136033430929
2,3,deep11_balanced_s43,1,0.053955884020030515,0.03603931796294098,6.641190810788388
2,3,deep11_balanced_s43,2,0.19577781096931565,0.12330910693861712,7.403158066984066
2,3,deep11_balanced_s43,3,-0.3994071122394992,-0.6942932166443823,5.897722088097661
2,3,deep11_balanced_s43,4,0.043796142978298876,0.04848230563014231,2.139988744746514
2,3,deep11_balanced_s43,5,2.3481986525868828,1.6194333942392118,6.207015386409747
2,3,deep11_balanced_s43,6,0.02655591370595256,0.03340829286300509,5.1607180479100245
2,3,deep11_balanced_s43,7,0.13166698541767277,0.2960483026662785,24.96925356453736
2,3,deep11_balanced_s43,8,-0.09426408826377819,0.17673861310737515,5.420054027423067
2,3,deep11_balanced_s43,9,0.016759795597060947,0.012121030932559807,5.5355862040639785
2,4,double_sobolev_s17,0,0.9035863312032373,0.8018650024634516,2.251502158168575
2,4,double_sobolev_s17,1,0.08836178302342358,0.10214242300408226,3.119140313636633
