symbol,trade_date,expiry_date,maturity,log_forward_moneyness,strike,heston_price_adjusted,heston_iv,value_origin
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.10000000000000003,403.364982270029,1.763135021031438,0.2502424574066313,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.11250000000000004,408.4386891527014,1.364779482545444,0.2538815097652257,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.125,413.57621541152884,1.0544354313123314,0.2577050748391476,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.1375,418.77836379544175,0.8134554873629654,0.2616639734072145,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.15000000000000002,424.0459471507088,0.6268040118773364,0.26571873930355183,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.16250000000000003,429.3797885479464,0.4825103642429358,0.2698380854512967,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.17500000000000004,434.7807214107246,0.37112975107630497,0.2739974250061148,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.1875,440.24958964579145,0.2852583291710493,0.2781775637030519,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.2,445.7872477749352,0.21911931066578294,0.28236359890778173,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.21250000000000002,451.394561068505,0.16822089130519435,0.2865440192130293,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.22500000000000003,457.07240568061115,0.1290793965736583,0.29070998197925113,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.23750000000000004,462.8216687860259,0.09899832276733989,0.2948547392076576,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.25,468.6432487188064,0.07589367945966963,0.29897318602986556,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.25,242.94712808048706,0.0009368262562077234,0.38878360892895825,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.2375,246.00302675798378,0.0015471371980879667,0.38324874987589186,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.225,249.09736390890845,0.0025432576456125844,0.37760617962765985,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.2125,252.2306230297364,0.004165961072203572,0.37188923175755495,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.2,255.40329369857994,0.006793990366901426,0.36607919816534906,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.1875,258.61587165168595,0.011031027605667987,0.3601834333580387,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.175,261.8688588608956,0.01782349732508237,0.354197880059281,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.16249999999999998,265.1627636120786,0.028649911641537074,0.34812565392204475,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.15,268.4981005845538,0.04579502784753231,0.341968942233981,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.1375,271.875390931509,0.07275805192170992,0.3357339899064823,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.125,275.29516236143206,0.11483615274312342,0.32943041135171003,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.11249999999999999,278.7579492205664,0.17994758215252205,0.32307394505427167,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
POWERGRID,2026-04-16,2026-04-28,0.03287671232876712,-0.09999999999999998,282.26429257640393,0.2797523917534477,0.3166887936921885,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
