tau_days,S,BS,DH,PINN,SH
730.0,126.1,30.729473511463784,30.90596680577028,30.907992278316378,31.010539363662115
730.0,126.25,30.85188323631302,31.028956344870316,31.030986957455642,31.13402432759183
730.0,126.4,30.974444441896875,31.152091696944264,31.15412734456696,31.257650688361245
730.0,126.55,31.09715642928173,31.275372165339377,31.277412742230858,31.38141775476656
730.0,126.69999999999999,31.22001850141743,31.398797055639157,31.400842455302662,31.5053248380837
730.0,126.85,31.343029963146655,31.52236567566933,31.52441579091825,31.629371252071078
730.0,127.0,31.466190121214087,31.646077335503495,31.648132058499392,31.753556312972194
730.0,127.15,31.589498284275543,31.769931347468532,31.77199056975911,31.877879339517914
730.0,127.3,31.712953762906835,31.89392702615007,31.895990638706667,32.00233965292867
730.0,127.44999999999999,31.836555869612397,32.018063688397525,32.02013158165249,32.126936576916485
730.0,127.6,31.960303918833656,32.142340653328986,32.14441271721271,32.251669437686694
730.0,127.75,32.08419722695738,32.26675724233593,32.268833366313686,32.37653756393975
730.0,127.9,32.20823511232379,32.391312779087954,32.3933928521962,32.50154028687263
730.0,128.05,32.33241689523434,32.51600658953688,32.51809050041951,32.62667694018007
730.0,128.2,32.45674189795948,32.640838001921125,32.64292563886525,32.7519468600558
730.0,128.35,32.58120944474625,32.765806346769736,32.76789759774117,32.87734938519369
730.0,128.5,32.70581886182539,32.89091095690605,32.89300570958437,33.00288385678818
730.0,128.65,32.83056947741869,33.01615116745142,33.01824930926489,33.12854961853532
730.0,128.8,32.95546062174588,33.141526315828806,33.1436277339886,33.25434601663309
730.0,128.95,33.080491627031385,33.267035741765945,33.26914032330027,33.38027239978182
730.0,129.1,33.20566182751111,33.39267878729854,33.39478641908637,33.50632811918438
730.0,129.25,33.330970559438576,33.51845479677329,33.520565365577504,33.63251252854625
730.0,129.4,33.45641716109152,33.64436311685057,33.646476509350855,33.75882498407535
730.0,129.55,33.582000972777685,33.770403096507266,33.77251919933259,33.88526484448197
730.0,129.7,33.70772133684096,33.896574087039006,33.89869278679966,34.01183147097819
730.0,129.85,33.83357759766705,34.022875442062805,34.024996625382045,34.1385242272775
730.0,130.0,33.959569101689,34.14930651751889,34.15143007106417,34.265342479594075
