tau_days,C_DH_FAST_HEAVY,C_PINN_FAST_HEAVY,ATM_IV_pct_FAST_HEAVY,C_DH_SLOW_HEAVY,C_PINN_SLOW_HEAVY,ATM_IV_pct_SLOW_HEAVY
369.406015037594,8.46724596580345,8.467707258547694,21.137039985952967,9.916692420158235,9.916594625120775,24.77273613855065
371.21804511278197,8.490467671076008,8.490935017189347,21.143435341342702,9.941013997837084,9.94091647293677,24.773125213388607
373.03007518796994,8.513642901180562,8.514116325468505,21.149811107976767,9.96526922259331,9.965172051168523,24.77349611953399
374.84210526315786,8.536771947521904,8.537251472949444,21.156167348250555,9.989458602828549,9.989361866582284,24.77384918134425
376.65413533834584,8.55985509807562,8.560340745790693,21.162504124708537,10.01358264068637,10.013486419707398,24.774184716806662
378.4661654135338,8.582892637446083,8.583384426803375,21.16882150002885,10.037641832158384,10.037546204942513,24.774503037687403
380.2781954887218,8.605884846923134,8.606382795508086,21.175119537008825,10.061636667188012,10.06154171065948,24.774804449675393
382.09022556390977,8.628832004537612,8.629336128190626,21.181398298550782,10.085567629772129,10.08547341930508,24.775089252523497
383.90225563909775,8.651734385115617,8.652244697956482,21.187657847648435,10.109435198060467,10.109341807500494,24.775357740184738
385.7142857142857,8.674592260331737,8.6751087747842,21.193898247373923,10.133239844452913,10.133147346138681,24.775610200945607
387.5263157894737,8.69740589876104,8.69792862557751,21.200119560865428,10.156982035694739,10.156890500479651,24.775846917555256
389.3383458646616,8.720175565930056,8.720704514216425,21.206321851314993,10.180662232969906,10.180571730243743,24.7760681673518
391.1503759398496,8.742901524366625,8.743436701607237,21.212505181957177,10.204280891992306,10.204191489702968,24.77627422238474
392.9624060150376,8.7655840336488,8.766125445731396,21.21866961605789,10.227838463095178,10.227750227770308,24.776465349534337
394.77443609022555,8.788223350452629,8.78877100169343,21.224815216903863,10.251335391318667,10.25124838808733,24.776641810627936
396.5864661654135,8.810819728599029,8.811373621767826,21.230942047792333,10.27477211649544,10.274686409109796,24.77680386255281
398.3984962406015,8.833373419099711,8.833933555444935,21.237050172021576,10.298149073334756,10.29806472419159,24.776951757366668
400.2105263157895,8.85588467020202,8.856451049475925,21.24313965288103,10.3214666915046,10.321383761666942,24.777085742404722
402.02255639097746,8.878353727433113,8.878926347916805,21.24921055364288,10.344725395712334,10.344643944930883,24.77720606038414
403.8345864661654,8.900780833642969,8.901359692171518,21.255262937552818,10.367925605783523,10.36784569251804,24.77731294950606
405.64661654135335,8.923166229046748,8.923751321034212,21.261296867822345,10.39106773673929,10.390989418179974,24.77740664355432
407.45864661654133,8.945510151266173,8.946101470730582,21.26731240762022,10.41415219887208,10.414075530960742,24.77748737199244
409.2706766917293,8.967812835370143,8.968410374958385,21.273309620065486,10.43717939781985,10.437104435271113,24.777555360057477
411.0827067669173,8.990074513914493,8.990678264927155,21.279288568219513,10.460149734638897,10.46007653096114,24.777610828851827
