case,model,bucket,price_RMSE,price_MAE,price_P95,price_max,forward_normalized_price_RMSE,IV_RMSE_volatility_points,IV_valid_quotes,quotes
BASE_random_03,SH_BEST_FOUND,K/F_0.98_1.02,0.00047996998165543355,0.0004034715798533854,0.0008138506627458075,0.00097876021112131,0.00047996998165543355,0.31397286618534287,66,66
BASE_random_03,SH_BEST_FOUND,K/F_1.02_1.10,0.0006178369296770224,0.0005186161341047128,0.0011345833385998745,0.001622576878168358,0.0006178369296770224,1.0794753481398516,132,132
BASE_random_03,SH_BEST_FOUND,K/F_1.10_1.30,0.0008663510450013593,0.0006061205136250286,0.0015924219060006238,0.0032257467901674053,0.0008663510450013593,3.1730985770705455,317,347
BASE_random_03,BS_FLAT,short,0.0023357224098080726,0.0013272570443771125,0.00546667119396655,0.00696980932371577,0.0023357224098080726,8.102265721921567,301,335
BASE_random_03,BS_FLAT,medium,0.004798329939066609,0.0036553789034500395,0.008765910762776693,0.009303792674623834,0.004798329939066609,6.365661182909553,213,213
BASE_random_03,BS_FLAT,long,0.005278629248216906,0.004311697429231009,0.009063587769924206,0.009388104735081448,0.005278629248216906,2.874234670326664,306,306
BASE_random_03,BS_FLAT,very_long,0.00685015912857753,0.005872584147205972,0.011658510226507074,0.011853480747316292,0.00685015912857753,1.5085605314798396,152,152
BASE_random_03,BS_FLAT,ATM,0.0059585562096542396,0.005584839607296373,0.008210036160286833,0.0118154884844478,0.0059585562096542396,4.320383627459592,49,49
BASE_random_03,BS_FLAT,wing,0.004181916200076596,0.002668331567215033,0.008973267259311324,0.011674462255179818,0.004181916200076596,6.149075455500771,625,659
BASE_random_03,BS_FLAT,K/F_0.70_0.90,0.0029639369609504146,0.0014739983152555502,0.008247771997255189,0.011674462255179818,0.0029639369609504146,1.8498927751122982,325,329
BASE_random_03,BS_FLAT,K/F_0.90_0.98,0.004109610715519887,0.003311944287410305,0.008829930256436488,0.011853480747316292,0.004109610715519887,2.7448247775989256,132,132
BASE_random_03,BS_FLAT,K/F_0.98_1.02,0.005826771535875696,0.005418980509813835,0.008337281807777736,0.011835294451495948,0.005826771535875696,4.21685985619356,66,66
BASE_random_03,BS_FLAT,K/F_1.02_1.10,0.006574974311617341,0.0059999300091067,0.009239982974364033,0.011688337611080513,0.006574974311617341,5.8810863798898145,132,132
BASE_random_03,BS_FLAT,K/F_1.10_1.30,0.0051836276732077375,0.00392931830983906,0.009221403722842353,0.011308376819296972,0.0051836276732077375,8.595139467303097,317,347
BASE_random_03,BS_TERM,short,0.0005982077752311433,0.0003633663460580023,0.001405828823399184,0.0018176017881806894,0.0005982077752311433,5.915285981438324,291,335
BASE_random_03,BS_TERM,medium,0.0017558970511129684,0.001508841627884974,0.0029353142017032874,0.0033475336266740596,0.0017558970511129684,4.508373948473069,213,213
BASE_random_03,BS_TERM,long,0.0027048012061809427,0.0024920182760866496,0.003707959942778255,0.003887947575280659,0.0027048012061809427,2.067075075629231,306,306
BASE_random_03,BS_TERM,very_long,0.0018045514042485944,0.0015809481046848387,0.002930177855841115,0.0031991033561477034,0.0018045514042485944,0.4945254102834135,152,152
BASE_random_03,BS_TERM,ATM,0.00043477703895684135,0.0003637650671295808,0.000867913115577279,0.0009111804272559643,0.00043477703895684135,0.2900491609561959,49,49
BASE_random_03,BS_TERM,wing,0.0020827022243335037,0.0016008787732442393,0.003596362971657946,0.003887947575280659,0.0020827022243335037,4.9229947327833505,615,659
BASE_random_03,BS_TERM,K/F_0.70_0.90,0.0021874677055925694,0.0016786473123158567,0.003704000587987677,0.003887947575280659,0.0021874677055925694,5.279285772313343,315,329
BASE_random_03,BS_TERM,K/F_0.90_0.98,0.0017766465134343376,0.0015826477572885207,0.0029789352293256182,0.0033449859165450846,0.0017766465134343376,1.9567324147323595,132,132
BASE_random_03,BS_TERM,K/F_0.98_1.02,0.0005808464030891881,0.00048038731292853875,0.0011561641964926983,0.0012574373886240497,0.0005808464030891881,0.4321879036788249,66,66
BASE_random_03,BS_TERM,K/F_1.02_1.10,0.0011219100163536776,0.0009534960358093069,0.0020440231712066403,0.002374430273649142,0.0011219100163536776,1.5233138459032358,132,132
BASE_random_03,BS_TERM,K/F_1.10_1.30,0.0019584394955566332,0.001519369417779328,0.0033978887059935904,0.0036136170143852286,0.0019584394955566332,4.44130302582578,317,347
BASE_random_03,BS_SELECTED,short,0.0005982077752311433,0.0003633663460580023,0.001405828823399184,0.0018176017881806894,0.0005982077752311433,5.915285981438324,291,335
BASE_random_03,BS_SELECTED,medium,0.0017558970511129684,0.001508841627884974,0.0029353142017032874,0.0033475336266740596,0.0017558970511129684,4.508373948473069,213,213
BASE_random_03,BS_SELECTED,long,0.0027048012061809427,0.0024920182760866496,0.003707959942778255,0.003887947575280659,0.0027048012061809427,2.067075075629231,306,306
BASE_random_03,BS_SELECTED,very_long,0.0018045514042485944,0.0015809481046848387,0.002930177855841115,0.0031991033561477034,0.0018045514042485944,0.4945254102834135,152,152
BASE_random_03,BS_SELECTED,ATM,0.00043477703895684135,0.0003637650671295808,0.000867913115577279,0.0009111804272559643,0.00043477703895684135,0.2900491609561959,49,49
BASE_random_03,BS_SELECTED,wing,0.0020827022243335037,0.0016008787732442393,0.003596362971657946,0.003887947575280659,0.0020827022243335037,4.9229947327833505,615,659
BASE_random_03,BS_SELECTED,K/F_0.70_0.90,0.0021874677055925694,0.0016786473123158567,0.003704000587987677,0.003887947575280659,0.0021874677055925694,5.279285772313343,315,329
BASE_random_03,BS_SELECTED,K/F_0.90_0.98,0.0017766465134343376,0.0015826477572885207,0.0029789352293256182,0.0033449859165450846,0.0017766465134343376,1.9567324147323595,132,132
BASE_random_03,BS_SELECTED,K/F_0.98_1.02,0.0005808464030891881,0.00048038731292853875,0.0011561641964926983,0.0012574373886240497,0.0005808464030891881,0.4321879036788249,66,66
BASE_random_03,BS_SELECTED,K/F_1.02_1.10,0.0011219100163536776,0.0009534960358093069,0.0020440231712066403,0.002374430273649142,0.0011219100163536776,1.5233138459032358,132,132
BASE_random_03,BS_SELECTED,K/F_1.10_1.30,0.0019584394955566332,0.001519369417779328,0.0033978887059935904,0.0036136170143852286,0.0019584394955566332,4.44130302582578,317,347
BASE_random_04,DH_EXACT_TEACHER,short,0.0,0.0,0.0,0.0,0.0,0.0,285,335
BASE_random_04,DH_EXACT_TEACHER,medium,0.0,0.0,0.0,0.0,0.0,0.0,213,213
BASE_random_04,DH_EXACT_TEACHER,long,0.0,0.0,0.0,0.0,0.0,0.0,306,306
BASE_random_04,DH_EXACT_TEACHER,very_long,0.0,0.0,0.0,0.0,0.0,0.0,152,152
BASE_random_04,DH_EXACT_TEACHER,ATM,0.0,0.0,0.0,0.0,0.0,0.0,49,49
BASE_random_04,DH_EXACT_TEACHER,wing,0.0,0.0,0.0,0.0,0.0,0.0,609,659
BASE_random_04,DH_EXACT_TEACHER,K/F_0.70_0.90,0.0,0.0,0.0,0.0,0.0,0.0,326,329
BASE_random_04,DH_EXACT_TEACHER,K/F_0.90_0.98,0.0,0.0,0.0,0.0,0.0,0.0,132,132
BASE_random_04,DH_EXACT_TEACHER,K/F_0.98_1.02,0.0,0.0,0.0,0.0,0.0,0.0,66,66
BASE_random_04,DH_EXACT_TEACHER,K/F_1.02_1.10,0.0,0.0,0.0,0.0,0.0,0.0,132,132
BASE_random_04,DH_EXACT_TEACHER,K/F_1.10_1.30,0.0,0.0,0.0,0.0,0.0,0.0,300,347
BASE_random_04,DH_PINN,short,4.298852421375427e-06,2.1515163021655794e-06,1.0453035921556772e-05,2.3839052013575196e-05,4.298852421375427e-06,0.35361088924561207,285,335
BASE_random_04,DH_PINN,medium,8.948799058350155e-06,6.2839268082752645e-06,1.8631598001814888e-05,2.9378899507628148e-05,8.948799058350155e-06,0.026298907515200948,213,213
BASE_random_04,DH_PINN,long,7.93232077815537e-06,6.2251451410263835e-06,1.6018692184781302e-05,2.2374828491295018e-05,7.93232077815537e-06,0.00575888366467902,306,306
BASE_random_04,DH_PINN,very_long,1.5746170297858322e-05,1.1820683494689954e-05,4.1760295805291076e-05,4.4919521175301735e-05,1.5746170297858322e-05,0.0035310787292302834,152,152
BASE_random_04,DH_PINN,ATM,9.529683915304702e-06,7.604544978360824e-06,1.9785859223114107e-05,2.3434261333166173e-05,9.529683915304702e-06,0.006970430606365154,49,49
BASE_random_04,DH_PINN,wing,8.39344074984462e-06,4.901376259935318e-06,1.4614514874204155e-05,4.4919521175301735e-05,8.39344074984462e-06,0.24226942293557996,609,659
BASE_random_04,DH_PINN,K/F_0.70_0.90,6.851356777254112e-06,4.589662875039818e-06,1.438188636658786e-05,2.6985013987401718e-05,6.851356777254112e-06,0.32553933477995844,326,329
BASE_random_04,DH_PINN,K/F_0.90_0.98,7.488546049680487e-06,5.3771760938632515e-06,1.683139605686279e-05,2.2374828491295018e-05,7.488546049680487e-06,0.011245880563387121,132,132
BASE_random_04,DH_PINN,K/F_0.98_1.02,9.012411893865238e-06,7.2115933567718306e-06,1.7466973525358254e-05,2.3434261333166173e-05,9.012411893865238e-06,0.007067914041501483,66,66
BASE_random_04,DH_PINN,K/F_1.02_1.10,1.2110725779416925e-05,9.502703214632067e-06,2.4081566676481356e-05,3.269551181417363e-05,1.2110725779416925e-05,0.01490180007588833,132,132
BASE_random_04,DH_PINN,K/F_1.10_1.30,9.695983585559511e-06,5.218341093886524e-06,1.4622185599730795e-05,4.4919521175301735e-05,9.695983585559511e-06,0.06320644470129373,300,347
BASE_random_04,SH_BEST_FOUND,short,0.0003411585779537479,0.00019499460842978085,0.0008153021086428792,0.0011401305952958296,0.0003411585779537479,3.7704980766931158,274,335
BASE_random_04,SH_BEST_FOUND,medium,0.0008684649466040678,0.000711751814916085,0.0015627214536698012,0.00169996744897849,0.0008684649466040678,2.693366580551035,213,213
BASE_random_04,SH_BEST_FOUND,long,0.000769397891778609,0.0006600918881863641,0.0013959449587439,0.001705096377483839,0.000769397891778609,0.819909314375571,306,306
BASE_random_04,SH_BEST_FOUND,very_long,0.001114454546223466,0.0009323836576125652,0.0020295911037670725,0.002845395874132406,0.001114454546223466,0.27353074424165785,152,152
BASE_random_04,SH_BEST_FOUND,ATM,0.0003684471866784268,0.00030623496284979356,0.0006207686795225208,0.000730778494763662,0.0003684471866784268,0.21867813550580187,49,49
BASE_random_04,SH_BEST_FOUND,wing,0.0007682322872648441,0.0005386239141984514,0.0015109423545259127,0.002845395874132406,0.0007682322872648441,2.951417479794439,598,659
BASE_random_04,SH_BEST_FOUND,K/F_0.70_0.90,0.000788826755265555,0.0005762959250247113,0.0015167036126979116,0.001705096377483839,0.000788826755265555,3.025209697684371,315,329
BASE_random_04,SH_BEST_FOUND,K/F_0.90_0.98,0.0009217049494994704,0.0007951120054236151,0.001601638728176441,0.00169996744897849,0.0009217049494994704,1.2479043597116577,132,132
BASE_random_04,SH_BEST_FOUND,K/F_0.98_1.02,0.0004408374827488181,0.00036847172497365505,0.0007696540362179538,0.0009193988514504259,0.0004408374827488181,0.3014284150414856,66,66
BASE_random_04,SH_BEST_FOUND,K/F_1.02_1.10,0.0005887343858988566,0.0005009016248270192,0.001077442702334734,0.0014366835252525578,0.0005887343858988566,1.1185756933615238,132,132
BASE_random_04,SH_BEST_FOUND,K/F_1.10_1.30,0.0007479722068621048,0.0005061742702269885,0.0013987412525548603,0.002845395874132406,0.0007479722068621048,2.827267533500414,300,347
BASE_random_04,BS_FLAT,short,0.0019361094578396558,0.0010314957895999634,0.004862998184629797,0.00620141343939723,0.0019361094578396558,7.072266222000226,276,335
BASE_random_04,BS_FLAT,medium,0.003971539342979563,0.0028832620451596696,0.007716461605881941,0.008154965671197778,0.003971539342979563,5.96451746501848,213,213
BASE_random_04,BS_FLAT,long,0.004557038911683202,0.0037253338916084368,0.007878980026060661,0.008304085563744013,0.004557038911683202,2.7030627233497464,306,306
BASE_random_04,BS_FLAT,very_long,0.00579215405442492,0.00495245451943784,0.010030471969747832,0.010262872110241461,0.00579215405442492,1.3133775679578197,152,152
BASE_random_04,BS_FLAT,ATM,0.005266301697920212,0.00494780923078392,0.0071334887397356255,0.0101812261933657,0.005266301697920212,3.8389259345562095,49,49
BASE_random_04,BS_FLAT,wing,0.0034513178234074774,0.0021459126013679344,0.007709062411892071,0.01010278936935638,0.0034513178234074774,5.419260839792549,600,659
BASE_random_04,BS_FLAT,K/F_0.70_0.90,0.0025392072849150064,0.0012467490915729863,0.006972853253268269,0.01010278936935638,0.0025392072849150064,1.890919686887781,317,329
BASE_random_04,BS_FLAT,K/F_0.90_0.98,0.00346775736423982,0.002718482235942503,0.007603395645958196,0.010262872110241461,0.00346775736423982,2.2835025948909617,132,132
BASE_random_04,BS_FLAT,K/F_0.98_1.02,0.005130718163789452,0.004777724718828647,0.007190639146460759,0.010209755550447064,0.005130718163789452,3.7327776124402217,66,66
BASE_random_04,BS_FLAT,K/F_1.02_1.10,0.005766612932585219,0.005217236996897869,0.008221505917196925,0.010014644809625661,0.005766612932585219,5.410589997811523,132,132
BASE_random_04,BS_FLAT,K/F_1.10_1.30,0.004238550419743976,0.00311062231013429,0.0078785103050901,0.009554484488994375,0.004238550419743976,7.588289775402355,300,347
BASE_random_04,BS_TERM,short,0.0004931939320859291,0.0002812418036999417,0.0011739387538801773,0.001635830443981301,0.0004931939320859291,5.254521605798628,257,335
BASE_random_04,BS_TERM,medium,0.0014541565086321616,0.0011973929015918292,0.0025319155380677328,0.002882968008125153,0.0014541565086321616,4.440314023039857,213,213
BASE_random_04,BS_TERM,long,0.0023964519418610926,0.0022138557069817733,0.0033147137876568256,0.0034759790532460366,0.0023964519418610926,2.0547904040733735,306,306
BASE_random_04,BS_TERM,very_long,0.001734972686725557,0.0015327932874392301,0.002750994670094142,0.002925608871541696,0.001734972686725557,0.4978754097597062,152,152
BASE_random_04,BS_TERM,ATM,0.00040027357058619676,0.0003378863717672047,0.0007702531903834628,0.0008392418946552294,0.00040027357058619676,0.27946699950736187,49,49
BASE_random_04,BS_TERM,wing,0.0018144429791576153,0.0013551895498680367,0.0031377313427590095,0.0034759790532460366,0.0018144429791576153,4.4830715410598945,581,659
BASE_random_04,BS_TERM,K/F_0.70_0.90,0.0019065382977060832,0.0014218753972965593,0.0033060270770968177,0.0034759790532460366,0.0019065382977060832,4.821369945517879,298,329
BASE_random_04,BS_TERM,K/F_0.90_0.98,0.0016550021417911234,0.0014636201370847343,0.0027892237946029897,0.00308428464648669,0.0016550021417911234,1.9186860562246018,132,132
BASE_random_04,BS_TERM,K/F_0.98_1.02,0.0005448489934954807,0.00045267550564076834,0.001088754840731343,0.0011609277965384246,0.0005448489934954807,0.4200045885443306,66,66
BASE_random_04,BS_TERM,K/F_1.02_1.10,0.0010864310300534817,0.0009192323681318282,0.0020012896412614713,0.0022937575712619895,0.0010864310300534817,1.556870272430664,132,132
BASE_random_04,BS_TERM,K/F_1.10_1.30,0.001709402929427678,0.0012895533098970626,0.0029553662456949705,0.003111611617038823,0.001709402929427678,4.033319332003437,300,347
BASE_random_04,BS_SELECTED,short,0.0004931939320859291,0.0002812418036999417,0.0011739387538801773,0.001635830443981301,0.0004931939320859291,5.254521605798628,257,335
BASE_random_04,BS_SELECTED,medium,0.0014541565086321616,0.0011973929015918292,0.0025319155380677328,0.002882968008125153,0.0014541565086321616,4.440314023039857,213,213
BASE_random_04,BS_SELECTED,long,0.0023964519418610926,0.0022138557069817733,0.0033147137876568256,0.0034759790532460366,0.0023964519418610926,2.0547904040733735,306,306
BASE_random_04,BS_SELECTED,very_long,0.001734972686725557,0.0015327932874392301,0.002750994670094142,0.002925608871541696,0.001734972686725557,0.4978754097597062,152,152
BASE_random_04,BS_SELECTED,ATM,0.00040027357058619676,0.0003378863717672047,0.0007702531903834628,0.0008392418946552294,0.00040027357058619676,0.27946699950736187,49,49
BASE_random_04,BS_SELECTED,wing,0.0018144429791576153,0.0013551895498680367,0.0031377313427590095,0.0034759790532460366,0.0018144429791576153,4.4830715410598945,581,659
BASE_random_04,BS_SELECTED,K/F_0.70_0.90,0.0019065382977060832,0.0014218753972965593,0.0033060270770968177,0.0034759790532460366,0.0019065382977060832,4.821369945517879,298,329
BASE_random_04,BS_SELECTED,K/F_0.90_0.98,0.0016550021417911234,0.0014636201370847343,0.0027892237946029897,0.00308428464648669,0.0016550021417911234,1.9186860562246018,132,132
BASE_random_04,BS_SELECTED,K/F_0.98_1.02,0.0005448489934954807,0.00045267550564076834,0.001088754840731343,0.0011609277965384246,0.0005448489934954807,0.4200045885443306,66,66
BASE_random_04,BS_SELECTED,K/F_1.02_1.10,0.0010864310300534817,0.0009192323681318282,0.0020012896412614713,0.0022937575712619895,0.0010864310300534817,1.556870272430664,132,132
BASE_random_04,BS_SELECTED,K/F_1.10_1.30,0.001709402929427678,0.0012895533098970626,0.0029553662456949705,0.003111611617038823,0.001709402929427678,4.033319332003437,300,347
BASE_random_05,DH_EXACT_TEACHER,short,0.0,0.0,0.0,0.0,0.0,0.0,306,335
BASE_random_05,DH_EXACT_TEACHER,medium,0.0,0.0,0.0,0.0,0.0,0.0,213,213
BASE_random_05,DH_EXACT_TEACHER,long,0.0,0.0,0.0,0.0,0.0,0.0,306,306
BASE_random_05,DH_EXACT_TEACHER,very_long,0.0,0.0,0.0,0.0,0.0,0.0,152,152
BASE_random_05,DH_EXACT_TEACHER,ATM,0.0,0.0,0.0,0.0,0.0,0.0,49,49
BASE_random_05,DH_EXACT_TEACHER,wing,0.0,0.0,0.0,0.0,0.0,0.0,630,659
BASE_random_05,DH_EXACT_TEACHER,K/F_0.70_0.90,0.0,0.0,0.0,0.0,0.0,0.0,329,329
BASE_random_05,DH_EXACT_TEACHER,K/F_0.90_0.98,0.0,0.0,0.0,0.0,0.0,0.0,132,132
BASE_random_05,DH_EXACT_TEACHER,K/F_0.98_1.02,0.0,0.0,0.0,0.0,0.0,0.0,66,66
BASE_random_05,DH_EXACT_TEACHER,K/F_1.02_1.10,0.0,0.0,0.0,0.0,0.0,0.0,132,132
BASE_random_05,DH_EXACT_TEACHER,K/F_1.10_1.30,0.0,0.0,0.0,0.0,0.0,0.0,318,347
BASE_random_05,DH_PINN,short,5.435595429137387e-06,2.7370316539734485e-06,1.3109313425659422e-05,3.4327665879942126e-05,5.435595429137387e-06,0.2705597839994723,306,335
BASE_random_05,DH_PINN,medium,1.2631917968967507e-05,8.456471301659087e-06,2.976995445838209e-05,4.23368754122605e-05,1.2631917968967507e-05,0.022456525504466897,213,213
BASE_random_05,DH_PINN,long,8.08195559675218e-06,6.198474729848107e-06,1.5470802886460508e-05,2.903024176333091e-05,8.08195559675218e-06,0.004951015945881745,306,306
BASE_random_05,DH_PINN,very_long,1.613463334519993e-05,1.2161657480658758e-05,3.716882974001965e-05,4.594739070146181e-05,1.613463334519993e-05,0.003622197156330759,152,152
BASE_random_05,DH_PINN,ATM,1.529085957558272e-05,1.16199471502487e-05,3.097036700851484e-05,3.540423994070202e-05,1.529085957558272e-05,0.010774338702552181,49,49
BASE_random_05,DH_PINN,wing,7.957749935867077e-06,4.58193890649094e-06,1.4399230064461587e-05,4.594739070146181e-05,7.957749935867077e-06,0.18882274486111625,630,659
BASE_random_05,DH_PINN,K/F_0.70_0.90,7.179894247045402e-06,5.127285567803733e-06,1.5246068970009567e-05,2.267999162458567e-05,7.179894247045402e-06,0.2567524816305058,329,329
BASE_random_05,DH_PINN,K/F_0.90_0.98,9.919704404353338e-06,7.380707004571693e-06,2.0719356896096995e-05,2.903024176333091e-05,9.919704404353338e-06,0.009283920205834375,132,132
BASE_random_05,DH_PINN,K/F_0.98_1.02,1.382403767256709e-05,1.0396172387835152e-05,2.9717573000111186e-05,3.540423994070202e-05,1.382403767256709e-05,0.00997207836941861,66,66
BASE_random_05,DH_PINN,K/F_1.02_1.10,1.602916136288725e-05,1.256166357986045e-05,3.3439911885501153e-05,4.23368754122605e-05,1.602916136288725e-05,0.015669916038960036,132,132
BASE_random_05,DH_PINN,K/F_1.10_1.30,8.815248221205408e-06,4.201792360745104e-06,1.4402456377569928e-05,4.594739070146181e-05,8.815248221205408e-06,0.049471032861788514,318,347
BASE_random_05,SH_BEST_FOUND,short,0.00040933585125922786,0.0002502751595767196,0.0009269216720153075,0.001238703066201663,0.00040933585125922786,4.073890796148148,297,335
