S,tau_days,C_BS,C_SH,C_DH
223.08836423344474,84.45920022854165,0.05241192440857949,0.05024800443965745,0.04695649709769992
223.57545673177103,84.45920022854165,0.05629488286368127,0.052876829236475,0.0490344412083059
224.06254923009735,84.45920022854165,0.06042903471715156,0.05564032016685874,0.051222728697260696
224.54964172842364,84.45920022854165,0.0648279364594208,0.058545249716573884,0.053528126956691166
225.03673422674993,84.45920022854165,0.06950569818128044,0.06159872459824278,0.05595783513092541
225.52382672507622,84.45920022854165,0.07447699573934083,0.06480820178922739,0.05851950942077051
226.01091922340254,84.45920022854165,0.07975708262469182,0.06818150529293843,0.061221289503253444
226.49801172172883,84.45920022854165,0.08536180150016015,0.07172684365199597,0.06407182607484037
226.98510422005512,84.45920022854165,0.09130759537130766,0.0754528282406804,0.06708030952117414
227.47219671838144,84.45920022854165,0.09761151835581157,0.07936849236478102,0.07025649971108182
227.95928921670773,84.45920022854165,0.10429124601569519,0.08348331119749633,0.07361075690645284
228.44638171503402,84.45920022854165,0.1113650852167395,0.08780722258000774,0.0771540737731773
228.9334742133603,84.45920022854165,0.11885198347933384,0.09235064871530752,0.08089810847068628
229.42056671168663,84.45920022854165,0.12677153778499364,0.09712451878315156,0.08485521879045752
229.90765921001292,84.45920022854165,0.13514400280308475,0.10214029250524781,0.08903849730505449
230.39475170833921,84.45920022854165,0.14399029850234527,0.10740998468733522,0.09346180747990278
230.8818442066655,84.45920022854165,0.1533320171123362,0.11294619076556006,0.09813982069123343
231.36893670499182,84.45920022854165,0.1631914294002856,0.11876211338258341,0.10308805408285152
231.85602920331812,84.45920022854165,0.1735914902294545,0.12487159001842693,0.10832290918351423
232.3431217016444,84.45920022854165,0.18455584336576783,0.13128912169886753,0.1138617111959166
232.83021419997073,84.45920022854165,0.19610882550034703,0.1380299028020967,0.11972274885623241
233.31730669829702,84.45920022854165,0.20827546945628614,0.14510985198312476,0.1259253147509891
233.8043991966233,84.45920022854165,0.2210815065494423,0.1525456442313954,0.1324897459655681
234.2914916949496,84.45920022854165,0.23455336807342286,0.16035474407398476,0.13943746492607764
234.77858419327592,84.45920022854165,0.2487181858811677,0.16855543993446775,0.1467910202825052
235.2656766916022,84.45920022854165,0.26360379203576995,0.17716687965058994,0.15457412766930353
235.7527691899285,84.45920022854165,0.2792387175055446,0.18620910715113642,0.1628117101646962
236.2398616882548,84.45920022854165,0.2956521898793172,0.19570310028578355,0.17152993825880755
236.7269541865811,84.45920022854165,0.31287413007979875,0.20567080979442573,0.18075626912621418
237.2140466849074,84.45920022854165,0.3309351480545563,0.21613519939684503,0.19051948498732457
237.7011391832337,84.45920022854165,0.3498665374258394,0.22712028697323736,0.2008497303308094
238.18823168156,84.45920022854165,0.36970026908273596,0.23865118679892136,0.21177854775756927
238.6753241798863,84.45920022854165,0.390468983700572,0.2507541527844903,0.22333891219693794
239.1624166782126,84.45920022854165,0.4122059831751556,0.26345662266198716,0.23556526323623794
239.64950917653888,84.45920022854165,0.4349452209610375,0.27678726304481155,0.2484935352967021
240.13660167486518,84.45920022854165,0.4587212913056571,0.29077601527540414,0.26216118538141636
240.6236941731915,84.45920022854165,0.4835694173730141,0.3054541419582481,0.27660721811596123
241.1107866715178,84.45920022854165,0.5095254382531408,0.3208542740604917,0.29187220779911216
241.59787916984408,84.45920022854165,0.536625794856129,0.33701045844250316,0.30799831717811404
242.0849716681704,84.45920022854165,0.5649075146912315,0.3539582056621461,0.3250293126637174
242.5720641664967,84.45920022854165,0.5944081955347676,0.3717345378737278,0.3430105757027718
243.05915666482298,84.45920022854165,0.625165987992524,0.3903780366207441,0.3619891100297574
243.5462491631493,84.45920022854165,0.6572195769649043,0.40992889029551993,0.3820135445264188
244.0333416614756,84.45920022854165,0.6906081620257929,0.4304289410131721,0.4031341314276416
244.52043415980188,84.45920022854165,0.725371436728076,0.45192173061883795,0.4254027396231154
245.00752665812817,84.45920022854165,0.7615495668519939,0.4744525455179274,0.4488728428201951
245.49461915645446,84.45920022854165,0.7991831676143205,0.49806845998732735,0.47359950234869874
245.98171165478078,84.45920022854165,0.8383132798589523,0.5228183775947254,0.49963934440968194
246.46880415310707,84.45920022854165,0.8789813452525024,0.5487530703179024,0.5270505315914388
246.95589665143336,84.45920022854165,0.9212291805098878,0.5759252149235331,0.5558927285012059
247.44298914975968,84.45920022854165,0.9650989506781492,0.6043894261292372,0.586227061388348
247.93008164808597,84.45920022854165,1.0106331415087153,0.634202286038538,0.6181160716638477
248.41717414641226,84.45920022854165,1.0578745309502315,0.665422369303471,0.6516236632527446
248.90426664473856,84.45920022854165,1.1068661597973217,0.698110263437175,0.6868150437495901
249.39135914306485,84.45920022854165,1.1576513015311074,0.7323285836654779,0.7237566593819191
249.87845164139117,84.45920022854165,1.210273431391198,0.7681419816786343,0.76251612382305
250.36554413971746,84.45920022854165,1.2647761947195948,0.8056171476164357,0.8031621409339292
250.85263663804375,84.45920022854165,1.3212033746191432,0.8448228045987743,0.8457644215506973
251.33972913637007,84.45920022854165,1.3795988589712267,0.8858296950945579,0.8903935944750276
251.82682163469636,84.45920022854165,1.4400066068588964,0.9287105584129135,0.9371211118617734
252.31391413302265,84.45920022854165,1.5024706144428859,0.9735400985940852,0.9860191492382273
252.80100663134897,84.45920022854165,1.56703488034027,1.0203949419830964,1.037160500426683
253.28809912967526,84.45920022854165,1.6337433705561555,1.0693535837820658,1.090618467678683
253.77519162800155,84.45920022854165,1.7026399830201744,1.1204963229030394,1.1464667473661827
254.26228412632784,84.45920022854165,1.7737685117810325,1.173905184478053,1.2047793116067986
254.74937662465413,84.45920022854165,1.847172610913142,1.2296638294343913,1.265630286233697
255.23646912298045,84.45920022854165,1.9228957581898813,1.287857450606044,1.329093825548937
255.72356162130674,84.45920022854165,2.0009812185798626,1.34857265493159,1.3952439843253996
