method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model2,22,R2_FINAL_interior_train_009695,0.18925613718612697,0.0004677027153388734,0.0004929394678386363
model2,22,R2_FINAL_interior_train_009696,0.16916385303161893,0.0022758143241964094,0.00225486851631305
model2,22,R2_FINAL_interior_train_009697,0.1202345919154223,8.85514084662342e-05,6.754557709275999e-05
model2,22,R2_FINAL_interior_train_009698,0.13445349200161358,0.0004275492906069398,0.0004441535104579609
model2,22,R2_FINAL_interior_train_009700,0.1430182561601017,0.0011960932581209873,0.0011839636650886626
model2,22,R2_FINAL_interior_train_009702,0.17388186409105735,0.0003995892257570687,0.0003992703319504789
model2,22,R2_FINAL_interior_train_009703,0.11876576015361881,0.0012277125938732361,0.001212294944686196
model2,22,R2_FINAL_interior_train_009704,0.13270862410798706,0.0008829532713478313,0.0008910590585666287
model2,22,R2_FINAL_interior_train_009705,0.16703004627797424,0.0014032960485428718,0.001386157010198933
model2,22,R2_FINAL_interior_train_009706,0.13848707077735337,0.0003469590690276401,0.00035032116777408256
model2,22,R2_FINAL_interior_train_009707,0.1406653636986578,0.0009211812779981151,0.0009127051325529618
model2,22,R2_FINAL_interior_train_009708,0.12884237618837113,0.0002928559775851715,0.0002781519775628551
model2,22,R2_FINAL_interior_train_009709,0.13608247007647467,0.0006252829729163835,0.0006175927190324843
model2,22,R2_FINAL_interior_train_009710,0.14159610259286115,0.0009427130218632994,0.0009471695728359362
model2,22,R2_FINAL_interior_train_009711,0.11621500099761474,0.0017387288310972168,0.0017566204604880008
model2,22,R2_FINAL_interior_train_009712,0.13679400076969256,0.0011090967293790061,0.0011229001566779929
model2,22,R2_FINAL_interior_train_009713,0.1628278255133072,0.00029546977281845265,0.00030418077614560246
model2,22,R2_FINAL_interior_train_009714,0.1511461893580361,0.0011663274371893628,0.0011492919993643096
model2,22,R2_FINAL_interior_train_009715,0.10063522000083187,0.001999116058357104,0.001982721403882658
model2,22,R2_FINAL_interior_train_009718,0.15382293183454537,0.0010311987012192874,0.0010283404796475573
model2,22,R2_FINAL_interior_train_009719,0.10717461367894121,0.0016945762351062944,0.001679171547282324
model2,22,R2_FINAL_interior_train_009721,0.1027692897026161,0.001338544358855569,0.0013336529706339392
model2,22,R2_FINAL_interior_train_009722,0.15415718044398508,0.0007650856677302931,0.0007018125749545421
model2,22,R2_FINAL_interior_train_009723,0.1351237539839762,0.0012999617962157618,0.0012763888917632093
model2,22,R2_FINAL_interior_train_009724,0.041145699396910373,0.0009050147819014996,0.0008807795573133871
model2,22,R2_FINAL_interior_train_009725,0.10934187555875066,0.0006051099070780849,0.0005973348489361048
model2,22,R2_FINAL_interior_train_009726,0.11078354255051974,0.0001875830905964345,0.00021116440994850682
model2,22,R2_FINAL_interior_train_009729,0.09745597224251343,0.0018506335756116657,0.0018344071802319695
model2,22,R2_FINAL_interior_train_009730,0.15356760716221582,0.0003458733121167399,0.00033952767300126843
model2,22,R2_FINAL_interior_train_009731,0.11728586140468598,0.0008259794148458995,0.0008081916848022942
model2,22,R2_FINAL_interior_train_009732,0.09715240000417903,0.0008958231427445997,0.0008857788876598525
model2,22,R2_FINAL_interior_train_009733,0.1521321160451262,0.001543658104230213,0.0015462749013972008
model2,22,R2_FINAL_interior_train_009736,0.12317515941332349,0.001650490021899265,0.001635983969925088
model2,22,R2_FINAL_interior_train_009738,0.1291376916966823,0.0015558150247791318,0.0015570029117258127
model2,22,R2_FINAL_interior_train_009739,0.10716652769081964,0.0008288294864585233,0.0008166729013770742
model2,22,R2_FINAL_interior_train_009740,0.13924091350836515,0.0008983931149008163,0.0008981359300445568
model2,22,R2_FINAL_interior_train_009741,0.15482327093917708,0.000897611469121146,0.0008801994560674079
model2,22,R2_FINAL_interior_train_009743,0.09951651226687118,0.0004568145207155795,0.0004522324464084009
model2,22,R2_FINAL_interior_train_009744,0.10264336220054096,0.0005455268396449396,0.0005599160145145151
model2,22,R2_FINAL_interior_train_009745,0.15225623851609144,0.0004700294247568648,0.0004301739581218393
model2,22,R2_FINAL_interior_train_009747,0.11545714807023415,0.0020137680046329693,0.002020908294025225
model2,22,R2_FINAL_interior_train_009748,0.10211647594508501,0.0004612267879575251,0.0004670242384224643
model2,22,R2_FINAL_interior_train_009749,0.12448536207555305,0.0009422821743929548,0.0009504931309689371
model2,22,R2_FINAL_interior_train_009750,0.16845245977645176,0.0009513624557414632,0.0009221431503932409
model2,22,R2_FINAL_interior_train_009751,0.1414115262792284,0.0008625890546339628,0.0008955305041562293
model2,22,R2_FINAL_interior_train_009753,0.1290050215445449,0.0004837161179813764,0.0004710359033190877
model2,22,R2_FINAL_interior_train_009757,0.17830618530731598,0.0016389059123418945,0.0016388427581162214
model2,22,R2_FINAL_interior_train_009758,0.16105525255048958,0.0011040360929690687,0.0010751620234217042
model2,22,R2_FINAL_interior_train_009759,0.07780418674938393,0.002399944440906256,0.0024146645712707056
model2,22,R2_FINAL_interior_train_009760,0.11941286468178434,0.0018354415671316888,0.0018236614382104734
model2,22,R2_FINAL_interior_train_009761,0.11695564062381503,0.0025566381030489665,0.0025384051067932397
model2,22,R2_FINAL_interior_train_009762,0.13596359000210995,0.0002542319200750782,0.0002741206868554235
model2,22,R2_FINAL_interior_train_009763,0.127799694606026,0.0009707306727518579,0.0009788620916070005
model2,22,R2_FINAL_interior_train_009764,0.12704634694662048,0.000969538013456414,0.000985685809409409
model2,22,R2_FINAL_interior_train_009765,0.15529481499627412,0.0009822500943358955,0.0010077734487419594
model2,22,R2_FINAL_interior_train_009766,0.16838650648535525,0.001781131907712994,0.0017780705528425463
model2,22,R2_FINAL_interior_train_009767,0.17626463484650773,0.0007358534823570234,0.0007424024192545573
model2,22,R2_FINAL_interior_train_009768,0.15264659820017135,0.001576489311213731,0.0015821134721977703
model2,22,R2_FINAL_interior_train_009769,0.14308369786910463,0.0002694999834180339,0.00026536399793043654
model2,22,R2_FINAL_interior_train_009770,0.1441621734135904,0.00018722037671329886,0.00018252931835407776
model2,22,R2_FINAL_interior_train_009771,0.14650923331393229,0.0011837432937570394,0.0011903089627661066
model2,22,R2_FINAL_interior_train_009772,0.13117430081032572,0.0008284523882146626,0.0008305547012246492
model2,22,R2_FINAL_interior_train_009773,0.07476659129833066,0.0011047070588053043,0.0010914045588831663
