generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
2,1,deep11_balanced_s43,1,0.04593107492415215,0.04716327752074447,0.5365442017749879
2,1,deep11_balanced_s43,2,0.26476466098832435,0.22560496039652264,2.9580760850503824
2,1,deep11_balanced_s43,3,-0.6347339991548748,-0.7355352141138835,2.0160242991801725
2,1,deep11_balanced_s43,4,0.024155909963793413,0.02514796476400608,0.8213764678702876
2,1,deep11_balanced_s43,5,8.950230462860343,9.135392672747258,0.41375964709570234
2,1,deep11_balanced_s43,6,0.02976411514294382,0.02805370572529945,1.1493097707961641
2,1,deep11_balanced_s43,7,0.578592700950026,0.627842977031785,1.7024160865110134
2,1,deep11_balanced_s43,8,-0.37616011176601205,-0.36139061467193695,0.295389941881502
2,1,deep11_balanced_s43,9,0.019711147104010635,0.01879718501463201,0.9273555562808038
2,2,double_sobolev_s17,0,0.7372261117013298,0.7445503564085255,0.1986973763122209
2,2,double_sobolev_s17,1,0.06628342503793329,0.06846788275349701,0.659126384707362
2,2,double_sobolev_s17,2,0.11499569589567728,0.047898118946088905,11.669580574643156
2,2,double_sobolev_s17,3,-0.29691384827658107,-0.34343179300951143,0.9303588946586072
2,2,double_sobolev_s17,4,0.027967385821581578,0.03118725284161073,2.302587049479955
2,2,double_sobolev_s17,5,8.160651953244319,8.146463082191984,0.034773866435252494
2,2,double_sobolev_s17,6,0.14163520440916144,0.13860648740300516,0.4276785589840793
2,2,double_sobolev_s17,7,0.4767400172741322,0.4863033644116803,0.40119758321228066
2,2,double_sobolev_s17,8,-0.07659263676908934,-0.09536103153471354,0.37536789531248393
2,2,double_sobolev_s17,9,0.06410738056307248,0.06083861010911907,1.0197797586620814
2,2,deep11_s17,0,0.7372261117013298,0.74550852092253,0.22469115213747576
2,2,deep11_s17,1,0.06628342503793329,0.07629550201152265,3.0209896268515255
2,2,deep11_s17,2,0.11499569589567728,0.05059455079605004,11.2006183532384
