generator_factors,case,model,model_factors,status,own_model,parameter_gate,neural_holdout_price_rmse,neural_fit_price_rmse,exact_holdout_price_rmse,exact_fit_price_rmse,seconds,optimizer_success,scaled_parameter_rmse,tolerance_scaled_rmse,worst_tolerance_error
2,6,double_sobolev_s17,2,fitted,True,False,8.382781758854056e-06,7.4537604089053334e-06,4.6274536535542236e-05,4.664155164345518e-05,0.31538016599370167,True,0.06971376256889596,1.3916441423660195,3.2421061167745786
2,6,deep11_s17,2,fitted,True,False,7.345902547260936e-06,6.26142560708233e-06,4.845668738411179e-05,5.0437095188246606e-05,0.5707551249943208,True,0.0601760822121169,1.1877682635136098,3.485016369621316
2,6,deep17_full_s29,2,fitted,True,False,6.2568427477123345e-06,5.580862927458872e-06,9.187016581212061e-05,9.201318302127174e-05,0.8221526669949526,True,0.11530107755479965,2.3045619938942847,6.573441711608829
2,6,deep11_balanced_s43,2,fitted,True,False,7.331276140889932e-06,6.4729763360655555e-06,5.8489148756997546e-05,5.913461363979333e-05,0.45702645801065955,True,0.06404772481274444,1.2804846015520432,3.782856903468428
2,7,single_sobolev_s17,1,fitted,False,,0.0005742983166264094,0.0005659444118376375,0.0005770228498221863,0.0005681046645173825,0.09145291600725614,True,,,
2,7,double_sobolev_s17,2,fitted,True,False,1.621479649248623e-05,1.5922616097167574e-05,9.648396459694423e-05,9.231909982066074e-05,0.2523021249944577,True,0.13705459430063027,2.6885846084327443,8.414752479171582
2,7,deep11_s17,2,fitted,True,False,1.5168083482298532e-05,1.5115609622532925e-05,8.404946958727852e-05,8.101246335794671e-05,0.47856116700859275,True,0.14051619927149867,2.712151110467569,8.41305090096047
2,7,deep17_full_s29,2,fitted,True,False,1.3449239376637652e-05,1.3207415290954573e-05,8.530290277232322e-05,8.17389689860941e-05,0.6618193330068607,True,0.14567155970781315,2.76962996690864,8.548734874747613
2,7,deep11_balanced_s43,2,fitted,True,False,1.4024556859132194e-05,1.3957549579612432e-05,0.00011014366266560343,0.00010561329478064967,0.4661215839878423,True,0.13938138139673548,2.707650403745178,8.438330003028138
2,8,single_sobolev_s17,1,fitted,False,,0.00023249672181282008,0.00023159898404653633,0.0002538144666264349,0.0002516201832096831,0.12037762498948723,True,,,
2,8,double_sobolev_s17,2,fitted,True,False,1.3727407806144155e-05,1.4827258330606256e-05,4.476861385742665e-05,4.41541035063341e-05,0.4163681249920046,True,0.2276659619499262,3.8735534179946614,6.552774907299394
2,8,deep11_s17,2,fitted,True,False,1.260143117812625e-05,1.3531835073837597e-05,3.884770181221407e-05,3.872244229529111e-05,0.9162107500014827,True,0.2822190657517649,4.788995160057308,8.571081541859382
2,8,deep17_full_s29,2,fitted,True,False,5.154793340681655e-06,5.044392828525859e-06,6.381902020315288e-05,6.419626789897059e-05,1.091602165994118,True,0.09991870883485117,1.6155129651823825,3.7549811328209945
2,8,deep11_balanced_s43,2,fitted,True,False,1.0131174934480155e-05,1.0848996935199316e-05,4.190051221909844e-05,4.1650865710355896e-05,0.8128887500060955,True,0.2084255845022269,3.356421420375434,5.9944567374661135
2,9,single_sobolev_s17,1,fitted,False,,0.00032216575684832264,0.00030772928664334976,0.0003029596218305507,0.00028938837244397926,0.10530929100059438,True,,,
2,9,double_sobolev_s17,2,fitted,True,False,1.3865193050135778e-05,1.2605586747949852e-05,5.138634062102912e-05,4.825463568308543e-05,0.37349250000261236,True,0.09222218370724447,1.7194419966323198,2.893030518902888
2,9,deep11_s17,2,fitted,True,False,1.3536898269000817e-05,1.2292347742782151e-05,3.494142114553262e-05,3.2152233667673345e-05,0.7924446660035755,True,0.10439153149869877,1.8986093118465661,3.376119413251709
2,9,deep17_full_s29,2,fitted,True,False,9.154764096141366e-06,7.621650525416222e-06,3.4596076817596316e-05,3.518867239544589e-05,0.8686581670044689,True,0.09929857841688068,1.8531133825784627,3.5263854466385722
2,9,deep11_balanced_s43,2,fitted,True,False,1.1820205492479006e-05,1.0634738128542924e-05,2.4167660872397216e-05,2.1751123190935614e-05,0.7259489999996731,True,0.12605088770727832,2.266013035073911,4.098543337024698
2,10,single_sobolev_s17,1,fitted,False,,0.0005479062751854801,0.0005508801647437872,0.0005514005022069853,0.0005504583971591333,0.1138655000104336,True,,,
2,10,double_sobolev_s17,2,fitted,True,False,4.9700366887562056e-06,4.700497911437586e-06,5.1146011445259116e-05,5.053967455269459e-05,0.33403287500550505,True,0.03927125836594897,0.7446432930961422,1.6583071225635373
2,10,deep11_s17,2,fitted,True,False,4.517577973041339e-06,3.780748708405308e-06,4.502997722424367e-05,4.580810895105751e-05,0.6523913749988424,True,0.04607626843074298,0.787477079126846,1.2433107129340408
2,10,deep17_full_s29,2,fitted,True,False,4.573802968784849e-06,3.86150763213035e-06,9.174919839564394e-05,9.313408694570543e-05,0.7803409170010127,True,0.044404253619780565,0.7062048798633528,1.6886832996283625
2,10,deep11_balanced_s43,2,fitted,True,False,4.983344466263231e-06,4.400798973968001e-06,5.511804439713752e-05,5.4955974698840904e-05,0.5887919169908855,True,0.03905005726693402,0.7020384137151563,1.7399869785257176
2,11,single_sobolev_s17,1,fitted,False,,0.0006464654951383424,0.0006370074332331461,0.0006466080510082056,0.0006371715970976628,0.11222179098695051,True,,,
2,11,double_sobolev_s17,2,fitted,True,False,1.2011833227479786e-05,1.3199525451493536e-05,6.003719141231743e-05,6.150272061797151e-05,0.2627159169933293,True,0.3269271699743672,6.538379041867856,19.112587823556694
2,11,deep11_s17,2,fitted,True,False,1.1412361772539587e-05,1.1771987937865336e-05,3.106714643689402e-05,3.1516848170805746e-05,0.43202041600306984,True,0.29726541300340376,5.943239535867023,17.617690127804554
2,11,deep17_full_s29,2,fitted,True,False,1.0414118358457647e-05,1.0727988362332584e-05,6.38260610512704e-05,6.17840166972421e-05,0.6424192499980563,True,0.31320044254756696,6.263466814674501,19.070908240684727
2,11,deep11_balanced_s43,2,fitted,True,False,1.2292588705533917e-05,1.2514716787378417e-05,3.396659510571558e-05,3.608823308640012e-05,0.526835917000426,True,0.3443630940002693,6.886316085422703,20.896607981977986
2,12,single_sobolev_s17,1,fitted,False,,0.0006210892041486694,0.0006009239835159714,0.0006794857772938439,0.0006544182020797122,0.15544079199025873,True,,,
2,12,double_sobolev_s17,2,fitted,True,False,7.626375652145264e-06,6.8838957491358836e-06,7.133683400536029e-05,7.46270208569123e-05,0.4380496669909917,True,0.15848558155261347,2.1245945826422266,4.265131860207558
2,12,deep11_s17,2,fitted,True,False,6.937193903512534e-06,6.293157420535246e-06,6.880187208705823e-05,7.285965173563706e-05,0.9343654580006842,True,0.16991468420449876,2.5028989178273258,4.841171876356012
2,12,deep17_full_s29,2,fitted,True,False,6.267116303412843e-06,5.824983393008467e-06,8.155652955116571e-05,8.462462854692745e-05,1.4653744170063874,True,0.09987522261688998,1.889003775116009,4.832289465782308
2,12,deep11_balanced_s43,2,fitted,True,False,6.772096507724338e-06,6.192627649301519e-06,6.778947126768758e-05,7.109841711842495e-05,0.9103254579968052,True,0.17081875958992812,2.5383745174470036,4.841171876356012
2,13,single_sobolev_s17,1,fitted,False,,0.00020807089680117925,0.00020094910729485146,0.00020199901452472058,0.00019587205864162716,0.1190575840009842,True,,,
2,13,double_sobolev_s17,2,fitted,True,False,6.793189258378182e-06,6.6394280414906784e-06,5.349302518605742e-05,5.1233836840544474e-05,0.37822441599564627,True,0.2821321431038847,5.32486775953013,11.016873497771083
2,13,deep11_s17,2,fitted,True,False,6.521717687422789e-06,6.184220891146293e-06,2.9694153854181142e-05,2.933784850432608e-05,0.7690664590045344,True,0.31664515312683034,6.01316847725186,12.496737131001257
2,13,deep17_full_s29,2,fitted,True,False,5.094988012729608e-06,4.8170370876282725e-06,3.320574860176203e-05,3.426987085504502e-05,1.1132225830078823,True,0.21462493749935954,4.025226413903595,9.564888714739133
2,13,deep11_balanced_s43,2,fitted,True,False,7.620775793234419e-06,7.028133206390679e-06,3.361907536919007e-05,3.204023598133803e-05,0.8012219159863889,True,0.34595918142225335,6.248916507191534,13.031332464327546
2,14,single_sobolev_s17,1,fitted,False,,0.0002653849732438009,0.0002690513364491949,0.0002685687159369653,0.00027122143984719993,0.10487187499529682,True,,,
2,14,double_sobolev_s17,2,fitted,True,False,1.6867410431100845e-05,1.4409611677035871e-05,2.4824884608567937e-05,2.3598699483217984e-05,0.31723970800521784,True,0.11070322289630406,2.2003676203067837,5.195606837136292
2,14,deep11_s17,2,fitted,True,False,1.1268052595607136e-05,9.5952639070265e-06,1.2411813690915996e-05,1.237627329940375e-05,0.501064750002115,True,0.08625614279625393,1.7208554053366343,3.874929483538054
2,14,deep17_full_s29,2,fitted,True,False,7.654662944429438e-06,6.843497025825594e-06,4.16648130495064e-05,4.178094396468927e-05,0.721108625002671,True,0.04406467693058584,0.8676801462058025,1.7816357583796452
2,14,deep11_balanced_s43,2,fitted,True,False,1.2423804811909097e-05,1.0724115964905927e-05,1.532719946359531e-05,1.4517451307836107e-05,0.5328061670006718,True,0.0798532647948059,1.5884313066761497,3.7405877521835826
2,15,single_sobolev_s17,1,fitted,False,,0.00028012957227134566,0.00027589604886975446,0.0002842449560848151,0.00028075495546182866,0.08551166699908208,True,,,
2,15,double_sobolev_s17,2,fitted,True,False,1.0672501100334472e-05,8.486707656847947e-06,5.1383208942440924e-05,4.300721248433141e-05,0.42081500000495,True,0.14593561998936586,2.289421781047598,3.8017376537903136
2,15,deep11_s17,2,fitted,True,False,9.991084390119182e-06,8.456996592485545e-06,6.129738383891793e-05,5.235002337588133e-05,0.8010352089913795,True,0.15682254353844044,2.535937054433207,4.211890122705509
2,15,deep17_full_s29,2,fitted,True,False,9.34430469077167e-06,7.953080904627251e-06,4.4168582378922174e-05,4.423781643091061e-05,0.9805577499937499,True,0.11544414644873344,1.8484054482551737,2.939646679991798
2,15,deep11_balanced_s43,2,fitted,True,False,1.033279749875211e-05,8.305420496391507e-06,4.5817989670690944e-05,3.8402465738882535e-05,0.6216574590071104,True,0.15056083539958542,2.3693660876022777,3.9500995783473964
2,16,single_sobolev_s17,1,fitted,False,,0.0003518242269257504,0.00034978908213615046,0.00034324395304999333,0.000342587317040819,0.11330591600562911,True,,,
2,16,double_sobolev_s17,2,fitted,True,False,6.570957457091207e-06,6.719331009359892e-06,5.167592085703149e-05,4.9374602989112775e-05,0.342375833002734,True,0.1962722432864935,3.887334906162426,9.025114426951125
2,16,deep11_s17,2,fitted,True,False,6.89250904035231e-06,6.970956354245566e-06,6.196581110064491e-05,6.016479493540316e-05,0.5580609160097083,True,0.21225292819619898,4.216418344521463,9.905983672721163
2,16,deep17_full_s29,2,fitted,True,False,5.8142009155489834e-06,5.727116619906138e-06,0.00010897174959003697,0.00010714206790012285,1.006605208007386,True,0.19596490282152093,3.8954275544505412,8.38340173466223
2,16,deep11_balanced_s43,2,fitted,True,False,7.046102354160362e-06,6.9425875742848956e-06,8.24416553842773e-05,8.015335167930998e-05,0.6249490840127692,True,0.2379792933244282,4.726910273542589,10.120775503898964
2,17,single_sobolev_s17,1,fitted,False,,0.00033382960725515085,0.0003236611367056147,0.00035660541253104656,0.0003448835707259826,0.110841083995183,True,,,
2,17,double_sobolev_s17,2,fitted,True,False,1.046877934851764e-05,1.0039945592301697e-05,2.1372437041126177e-05,1.9853312770119494e-05,0.5682213340041926,True,0.1424103407048179,2.82754376894899,5.726280526789938
2,17,deep11_s17,2,fitted,True,False,1.0919978186450588e-05,1.0835852623799024e-05,2.3915355396022657e-05,2.444689703610409e-05,0.8931565840030089,True,0.11787663127683307,2.3263352089027727,5.233279808563566
2,17,deep17_full_s29,2,fitted,True,False,9.743480207837678e-06,9.794217026356506e-06,0.00011108436296224127,0.00011038764077457327,1.4758733339986065,True,0.17762794024303982,3.5495738256301674,6.651999707093761
2,17,deep11_balanced_s43,2,fitted,True,False,1.0820078995062065e-05,1.0832319092855062e-05,3.988965490366191e-05,4.044575886196802e-05,0.8119832090014825,True,0.16384564987070704,3.2625490987236048,6.739093652684342
2,18,single_sobolev_s17,1,fitted,False,,0.00021971106362471683,0.0001949134101644693,0.0002046751381488345,0.00018120864410957062,0.1892820000066422,True,,,
2,18,double_sobolev_s17,2,fitted,True,False,7.0580929758842785e-06,6.8862746869452366e-06,3.5738398595013525e-05,3.5350902567535086e-05,0.419188915999257,True,0.20200940928920427,3.7851882713130403,5.675994796569293
2,18,deep11_s17,2,fitted,True,False,6.4912182359424054e-06,6.339263245866441e-06,2.3128177523383037e-05,2.2883715105480834e-05,0.8431631669955095,True,0.17052482942123107,3.356163324182985,4.935378671639494
2,18,deep17_full_s29,2,fitted,True,False,5.3679754948668446e-06,5.096314868555534e-06,4.033407852571529e-05,4.065697335228379e-05,1.286255250000977,True,0.2528504604952885,4.765038771567708,7.569743682446668
2,18,deep11_balanced_s43,2,fitted,True,False,5.918056858854804e-06,5.964468076885767e-06,3.066272622045322e-05,3.0216022268690266e-05,0.9910786669934168,True,0.2468304352391105,4.524898020367458,7.469069983251221
2,19,single_sobolev_s17,1,fitted,False,,0.00044559197299134094,0.0004480357526714288,0.0004155711658908762,0.0004220400561600604,0.08891908300574869,True,,,
2,19,double_sobolev_s17,2,fitted,True,False,3.1011841947600667e-05,2.8983635353852995e-05,6.829002237155375e-05,6.518551444051937e-05,0.5152317089959979,True,0.11590737930697488,2.1431940657842183,5.087682415736457
2,19,deep11_s17,2,fitted,True,False,2.8138014544404747e-05,2.615188772704605e-05,8.604501347378007e-05,8.17292395192323e-05,0.90907850000076,True,0.12515473973960353,2.353732296411596,5.718349549126838
2,19,deep17_full_s29,2,fitted,True,False,1.7770326116057604e-05,1.6460745688247453e-05,0.00012960840061543893,0.00012398490278688992,1.1328552909981227,True,0.11376426685985051,2.268967042654374,6.005155676200427
2,19,deep11_balanced_s43,2,fitted,True,False,2.586602070164856e-05,2.3974476920086815e-05,0.00011110264918058321,0.00010322526141068206,0.8434237079927698,True,0.12243367828995316,2.3701983940664784,6.099272817216914
2,20,single_sobolev_s17,1,fitted,False,,0.0002651393615556524,0.00025748801458166286,0.00025751788066017496,0.0002519059537998412,0.11107324999466073,True,,,
2,20,double_sobolev_s17,2,fitted,True,False,7.841140981092231e-06,7.68724582964476e-06,2.1888490562964868e-05,2.3778365611602342e-05,0.5286589579918655,True,0.2567107483839956,4.476907551036314,9.494633633556594
2,20,deep11_s17,2,fitted,True,False,7.2879965394277616e-06,7.2561580955152775e-06,2.680667803913098e-05,2.7872744196341392e-05,0.8618570410035318,True,0.2506223192068132,4.256646915269652,6.454359141964072
2,20,deep17_full_s29,2,fitted,True,False,6.80898318393215e-06,6.802961905524582e-06,3.231433282687873e-05,3.683845305843813e-05,1.4404619999986608,True,0.2524306773566099,4.287945320279392,7.321975832224485
2,20,deep11_balanced_s43,2,fitted,True,False,7.546047578338254e-06,7.5085616746289974e-06,2.0479694971949812e-05,2.2740401754624305e-05,0.9273641670006327,True,0.23536387931291936,3.8837506188007724,6.139719618321692
2,21,single_sobolev_s17,1,fitted,False,,0.00019760611877339278,0.00019082704034490937,0.00021236069300951333,0.00020518103515607366,0.11822275001031812,True,,,
2,21,double_sobolev_s17,2,fitted,True,False,5.112067059867087e-06,4.162141735999391e-06,2.878163933328116e-05,2.9968648950940672e-05,0.33635279099689797,True,0.05248752172519492,1.04160267231775,1.7326891669373834
2,21,deep11_s17,2,fitted,True,False,4.214672999398829e-06,3.458932915244558e-06,3.4975054480395126e-05,3.697978238652718e-05,0.5215274170041084,True,0.02924404946737313,0.5640214984870873,1.413605585962571
2,21,deep17_full_s29,2,fitted,True,False,4.5706300304524645e-06,3.989027136047886e-06,9.530202619544958e-05,9.540353630700511e-05,0.7421313329978148,True,0.03887287433533606,0.7746726450763891,1.849450051238034
2,21,deep11_balanced_s43,2,fitted,True,False,5.569225479832606e-06,4.4176018452081555e-06,5.1927569891719244e-05,5.318986306320176e-05,0.5084840409981553,True,0.03823300732150736,0.7428633540312859,1.7661622661018457
2,22,single_sobolev_s17,1,fitted,False,,0.0006864256226985749,0.0006912561739932297,0.000660463883014105,0.0006660926439376119,0.10209049998957198,True,,,
2,22,double_sobolev_s17,2,fitted,True,False,6.654724308155398e-06,6.461982065264052e-06,3.4104665898946726e-05,3.138489428237291e-05,0.29590612500032876,True,0.08567886540337323,1.7056947609929518,3.4315297699035785
2,22,deep11_s17,2,fitted,True,False,5.3792737963517395e-06,5.210833233557261e-06,4.043486788687584e-05,3.879161521806048e-05,0.6266838330047904,True,0.10477395131008309,2.0819666372537484,4.0897897928537175
2,22,deep17_full_s29,2,fitted,True,False,4.457150640726394e-06,4.500373033784489e-06,0.0001005450584203819,9.804742679913124e-05,0.86869887499779,True,0.09538795495347892,1.8959544813091687,4.119034075652465
2,22,deep11_balanced_s43,2,fitted,True,False,5.705464980722916e-06,5.685312392260248e-06,6.707312274090469e-05,6.407567100363876e-05,0.582329666998703,True,0.09427398587311198,1.8727736463361833,4.295893323744051
2,23,single_sobolev_s17,1,fitted,False,,0.0007379343120814346,0.0007162137357284349,0.0007850365071288689,0.0007627132525803066,0.10410854200017639,True,,,
2,23,double_sobolev_s17,2,fitted,True,False,7.740642856328624e-06,6.848530683227966e-06,2.966476314814047e-05,2.7965257359510094e-05,0.27968537498963997,True,0.27951843586030367,3.736261399156445,7.863882092218522
2,23,deep11_s17,2,fitted,True,False,7.91848432900348e-06,7.032255591881915e-06,3.130498814616636e-05,2.9544199183541616e-05,0.5818399170093471,True,0.29674323772267014,3.9384592175987785,7.793268399019448
2,23,deep17_full_s29,2,fitted,True,False,4.85800923531912e-06,4.461076588706767e-06,5.6534762108527766e-05,5.785542355812159e-05,0.7872094999911496,True,0.2191933968103925,3.149211530139332,5.381252529181948
2,23,deep11_balanced_s43,2,fitted,True,False,7.1826469216402814e-06,6.501055433313849e-06,3.025378052790963e-05,2.9571161676087186e-05,0.6204765410075197,True,0.28970282160865385,3.9593421790150947,7.412709088496478
