generator_factors,case,quote,x,tau,holdout,true_price,observed_price,observed_iv
1,9,37,-0.11332868530700327,0.1643835616438356,False,0.004385553941174888,0.004385553941174888,0.22439802433025594
1,9,38,-0.1310282624064042,0.1643835616438356,True,0.0027400128210496866,0.0027400128210496866,0.2222132641957201
1,9,39,-0.14842000511827322,0.1643835616438356,False,0.0016667799376224243,0.0016667799376224243,0.22040449237514714
1,9,40,-0.16551443847757333,0.1643835616438356,False,0.0009895762912839265,0.0009895762912839265,0.2189570511007436
1,9,41,-0.1823215567939546,0.1643835616438356,True,0.0005749637140028616,0.0005749637140028616,0.21784819353793144
1,9,42,0.2231435513142097,0.2465753424657534,False,0.2543400855113187,0.2543400855113187,0.2920552627170495
1,9,43,0.19845093872383818,0.2465753424657534,False,0.2253992743134552,0.2253992743134552,0.28737196964000805
1,9,44,0.17435338714477766,0.2465753424657534,True,0.1983480280050447,0.1983480280050447,0.2827693194552936
1,9,45,0.15082288973458366,0.2465753424657534,False,0.17316972785470308,0.17316972785470308,0.2782521602244884
1,9,46,0.12783337150988489,0.2465753424657534,False,0.14986115429610458,0.14986115429610458,0.27382667118498666
1,9,47,0.10536051565782628,0.2465753424657534,True,0.12842779747165767,0.12842779747165767,0.26950043246858735
1,9,48,0.08338160893905101,0.2465753424657534,False,0.10887826894677977,0.10887826894677977,0.2652824661346907
1,9,49,0.06187540371808741,0.2465753424657534,False,0.09121797009522781,0.09121797009522781,0.2611832318393902
1,9,50,0.040821994520255166,0.2465753424657534,True,0.07544235261316978,0.07544235261316978,0.2572145578183301
1,9,51,0.020202707317519466,0.2465753424657534,False,0.06153029721728076,0.06153029721728076,0.2533894866821496
1,9,52,-0.0,0.2465753424657534,False,0.04943830162895546,0.04943830162895546,0.24972201698199537
1,9,53,-0.01980262729617973,0.2465753424657534,True,0.039096258656165395,0.039096258656165395,0.24622672689414415
1,9,54,-0.03922071315328133,0.2465753424657534,False,0.030405565562108883,0.030405565562108883,0.24291827675744068
1,9,55,-0.058268908123975824,0.2465753424657534,False,0.023240097048689456,0.023240097048689456,0.23981080282593295
1,9,56,-0.0769610411361284,0.2465753424657534,True,0.017450194161580224,0.017450194161580224,0.23691723423693575
1,9,57,-0.09531017980432493,0.2465753424657534,False,0.012869325823606587,0.012869325823606587,0.23424858564166237
1,9,58,-0.11332868530700327,0.2465753424657534,False,0.00932258227616442,0.00932258227616442,0.23181329420152416
1,9,59,-0.1310282624064042,0.2465753424657534,True,0.006635803556039793,0.006635803556039793,0.22961667608399766
1,9,60,-0.14842000511827322,0.2465753424657534,False,0.004644049759566338,0.004644049759566338,0.22766056999916442
1,9,61,-0.16551443847757333,0.2465753424657534,False,0.003198321950514893,0.003198321950514893,0.22594321312534393
1,9,62,-0.1823215567939546,0.2465753424657534,True,0.0021698781267746256,0.0021698781267746256,0.22445936208904507
1,9,63,0.2231435513142097,0.4931506849315068,False,0.26506235953680624,0.26506235953680624,0.2862202021172426
1,9,64,0.19845093872383818,0.4931506849315068,False,0.23779764580242269,0.23779764580242269,0.28304173074003663
1,9,65,0.17435338714477766,0.4931506849315068,True,0.21247667718251484,0.21247667718251484,0.2799473891628641
1,9,66,0.15082288973458366,0.4931506849315068,False,0.18903266752922543,0.18903266752922543,0.27693729613105517
1,9,67,0.12783337150988489,0.4931506849315068,False,0.16740314632087383,0.16740314632087383,0.2740117693923897
1,9,68,0.10536051565782628,0.4931506849315068,True,0.14752767055035165,0.14752767055035165,0.27117129728499517
1,9,69,0.08338160893905101,0.4931506849315068,False,0.1293457836863292,0.1293457836863292,0.2684165092358919
1,9,70,0.06187540371808741,0.4931506849315068,False,0.11279527116645627,0.11279527116645627,0.26574814497942545
1,9,71,0.040821994520255166,0.4931506849315068,True,0.09781076125687993,0.09781076125687993,0.2631670224159178
1,9,72,0.020202707317519466,0.4931506849315068,False,0.08432271331559515,0.08432271331559515,0.2606740041552346
1,9,73,-0.0,0.4931506849315068,False,0.07225682276096945,0.07225682276096945,0.2582699629261417
1,9,74,-0.01980262729617973,0.4931506849315068,True,0.061533854207427685,0.061533854207427685,0.25595574617620276
1,9,75,-0.03922071315328133,0.4931506849315068,False,0.05206989274787771,0.05206989274787771,0.25373214033234326
1,9,76,-0.058268908123975824,0.4931506849315068,False,0.04377698024156623,0.04377698024156623,0.25159983533043695
1,9,77,-0.0769610411361284,0.4931506849315068,True,0.03656408107055836,0.03656408107055836,0.2495593901430792
1,9,78,-0.09531017980432493,0.4931506849315068,False,0.030338302605424583,0.030338302605424583,0.24761120012676563
