case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,1,sigma,0.21693576893935143,0.23763100635057216,0.02069523741122073,0.09539799504896991,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,1,rho,-0.6842932793572535,-0.5023750983079209,0.18191818104933255,,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,1,v0,0.022903563794737892,0.024165088703380026,0.0012615249086421337,0.05507985219889535,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,2,kappa,5.027500422295796,4.881080672922534,0.14641974937326285,0.029123766698044475,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,2,theta,0.06442512688785983,0.06486593192589964,0.00044080503803980986,0.0068421291401891595,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,2,sigma,0.4561981364303959,0.4431915318821944,0.013006604548201517,0.028510867339296968,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,2,rho,-0.35157595107527406,-0.42307275231888736,0.0714968012436133,,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,2,v0,0.01859973658002072,0.01736529870561342,0.0012344378744073015,0.06636856759215061,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,1,kappa,0.7694604085816819,0.8346409061157003,0.06518049753401844,0.08470935841151758,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,1,theta,0.06288482806000024,0.055023677477877134,0.007861150582123111,0.12500869962819264,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,1,sigma,0.23478140162728664,0.24347980815260079,0.008698406525314145,0.0370489590104875,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,1,rho,-0.6083634924345382,-0.434907823932553,0.17345566850198524,,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,1,v0,0.10733372310784227,0.10241686014306219,0.004916862964780083,0.04580911592752563,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,2,kappa,5.539343834173042,5.5237077852663,0.015636048906742417,0.0028227258272507452,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,2,theta,0.17338472604489394,0.17985581024756803,0.006471084202674088,0.037322112219957314,True
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,2,sigma,0.5045516964005466,0.4671601858603678,0.03739151054017886,0.07410838335680671,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,2,rho,-0.1812617947062703,-0.332258739964169,0.1509969452578987,,False
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_extended909111,2,v0,0.05032579741178508,0.05518739038994662,0.004861592978161543,0.09660240330385855,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,1,kappa,1.8411176369718305,2.5300394621281703,0.6889218251563398,0.37418675011415387,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,1,theta,0.05971030025436609,0.10589004337555549,0.0461797431211894,0.7733965986515481,False
