case,quote,strike_over_spot,maturity_days,calibration_quote,parameter,price_derivative,noise_scaled_tolerance_sensitivity,conditional_information_contribution
0,5,0.9,30.0,False,kappa_f,-6.739945148590562e-05,0.18324691630666984,0.00016155644095046918
0,5,0.9,30.0,False,theta_f,0.021538744979504643,0.6171603914398333,5.7827029371399534e-08
0,5,0.9,30.0,False,sigma_f,-0.00014378613316699105,0.02363772360600756,6.264274592732033e-07
0,5,0.9,30.0,False,rho_f,-0.0007902958691951797,0.2961157089841639,0.00023195353061748126
0,5,0.9,30.0,False,v0_f,0.06557686459235479,2.576143509194181,1.1095616129452715e-07
0,6,0.92,30.0,True,kappa_s,0.00013275937287945635,0.022726602710239224,1.0944235571435335e-07
0,6,0.92,30.0,True,theta_s,0.002535522113739643,0.08844306891721936,8.615624007051042e-08
0,6,0.92,30.0,True,sigma_s,-0.00044663404101324836,0.033605430653172945,3.622664672433946e-07
0,6,0.92,30.0,True,rho_s,-0.0005151424933925821,0.1408954074745196,3.5679736539764854e-06
0,6,0.92,30.0,True,v0_s,0.0973376034809681,2.5306364791762355,4.5149675455162296e-08
0,6,0.92,30.0,True,kappa_f,-7.730267136262176e-05,0.15341666624843467,0.00011341028497740859
0,6,0.92,30.0,True,theta_f,0.024831381521534177,0.5193692828703989,2.875887765061553e-08
0,6,0.92,30.0,True,sigma_f,-0.00019589031132156466,0.023507114808931334,3.5340286200740935e-07
0,6,0.92,30.0,True,rho_f,-0.0007018697578659782,0.19196674084738471,0.00011728796225538024
0,6,0.92,30.0,True,v0_f,0.07558025548469577,2.1673322153441505,5.525780636856491e-08
0,7,0.9400000000000001,30.0,True,kappa_s,0.0001477770160380515,0.018971350984906914,2.4531285470856094e-08
0,7,0.9400000000000001,30.0,True,theta_s,0.00283154669375265,0.07406996975317137,3.539629668169368e-08
0,7,0.9400000000000001,30.0,True,sigma_s,-0.0004299072350370689,0.02425796901724783,1.7327846126080634e-07
0,7,0.9400000000000001,30.0,True,rho_s,-0.00041276386963174646,0.0846629067684455,1.318182045944183e-06
0,7,0.9400000000000001,30.0,True,v0_s,0.10877745713281606,2.12085049622599,1.8512464735066732e-08
0,7,0.9400000000000001,30.0,True,kappa_f,-8.593783891679856e-05,0.12790411163003154,7.317160981950553e-05
0,7,0.9400000000000001,30.0,True,theta_f,0.027690362935433338,0.43433623674346195,1.1797722042164291e-08
0,7,0.9400000000000001,30.0,True,sigma_f,-0.00023750366775579753,0.021373651851680615,1.7317484714876775e-07
0,7,0.9400000000000001,30.0,True,rho_f,-0.000555341498645885,0.11390731840568345,4.953913287797465e-05
0,7,0.9400000000000001,30.0,True,v0_f,0.08427173814567124,1.8122625693772112,2.2715890565910763e-08
0,8,0.96,30.0,False,kappa_s,0.00015932631791742697,0.01572365381124919,1.2076775354754522e-09
0,8,0.96,30.0,False,theta_s,0.0030646520733013495,0.061627450846785885,1.1203255885829865e-08
0,8,0.96,30.0,False,sigma_s,-0.00037975679349728836,0.016472511616836008,7.041467474033689e-08
0,8,0.96,30.0,False,rho_s,-0.00027458641760168056,0.04329573719975987,3.385679860819362e-07
0,8,0.96,30.0,False,v0_s,0.11782158693271,1.7659183063074844,5.8421527752843704e-09
0,8,0.96,30.0,False,kappa_f,-9.278410808979129e-05,0.10615690849039602,4.4197995096759784e-05
0,8,0.96,30.0,False,theta_f,0.0299298720543135,0.3608916752035458,3.727526386754289e-09
0,8,0.96,30.0,False,sigma_f,-0.00026268110163802565,0.018172380723434526,7.288550525299905e-08
0,8,0.96,30.0,False,rho_f,-0.00036069945992281026,0.0568737126960417,1.6422537893709923e-05
0,8,0.96,30.0,False,v0_f,0.0910894350145145,1.5058501799319566,7.203847157702132e-09
0,9,0.98,30.0,True,kappa_s,0.00016671445979284577,0.012937582869142938,1.6048502784715192e-09
0,9,0.98,30.0,True,theta_s,0.0032209999216813653,0.05093281301331095,2.1708473668201327e-09
0,9,0.98,30.0,True,sigma_s,-0.000298451558740442,0.010179865582589794,2.2943318578856563e-08
0,9,0.98,30.0,True,rho_s,-0.00011152765044616781,0.013828101607327888,3.405435830390362e-08
0,9,0.98,30.0,True,v0_s,0.123933099086339,1.4606527204010562,1.1259872001652416e-09
0,9,0.98,30.0,True,kappa_f,-9.746630866357703e-05,0.08768859362698517,2.527247226641919e-05
